TSA ID,TSA AREA,date,current_hospitalized,current_icu
E,Dallas/Ft. Worth,2020-05-26,533.0,218.0
E,Dallas/Ft. Worth,2020-05-27,589.0,235.0
E,Dallas/Ft. Worth,2020-05-28,613.0,235.0
E,Dallas/Ft. Worth,2020-05-29,581.0,241.0
E,Dallas/Ft. Worth,2020-05-30,624.0,260.0
E,Dallas/Ft. Worth,2020-05-31,595.0,244.0
E,Dallas/Ft. Worth,2020-06-01,580.0,240.0
E,Dallas/Ft. Worth,2020-06-02,582.0,242.0
E,Dallas/Ft. Worth,2020-06-03,575.0,233.0
E,Dallas/Ft. Worth,2020-06-04,604.0,233.0
E,Dallas/Ft. Worth,2020-06-05,602.0,230.0
E,Dallas/Ft. Worth,2020-06-06,605.0,230.0
E,Dallas/Ft. Worth,2020-06-07,605.0,226.0
E,Dallas/Ft. Worth,2020-06-08,612.0,227.0
E,Dallas/Ft. Worth,2020-06-09,660.0,238.0
E,Dallas/Ft. Worth,2020-06-10,687.0,261.0
E,Dallas/Ft. Worth,2020-06-11,705.0,270.0
E,Dallas/Ft. Worth,2020-06-12,712.0,252.0
E,Dallas/Ft. Worth,2020-06-13,729.0,257.0
E,Dallas/Ft. Worth,2020-06-14,728.0,254.0
E,Dallas/Ft. Worth,2020-06-15,701.0,247.0
E,Dallas/Ft. Worth,2020-06-16,765.0,286.0
E,Dallas/Ft. Worth,2020-06-17,859.0,286.0
E,Dallas/Ft. Worth,2020-06-18,899.0,317.0
E,Dallas/Ft. Worth,2020-06-19,914.0,314.0
E,Dallas/Ft. Worth,2020-06-20,939.0,309.0
E,Dallas/Ft. Worth,2020-06-21,952.0,317.0
E,Dallas/Ft. Worth,2020-06-22,988.0,341.0
E,Dallas/Ft. Worth,2020-06-23,1074.0,376.0
E,Dallas/Ft. Worth,2020-06-24,1130.0,375.0
E,Dallas/Ft. Worth,2020-06-25,1137.0,362.0
E,Dallas/Ft. Worth,2020-06-26,1180.0,374.0
E,Dallas/Ft. Worth,2020-06-27,1248.0,393.0
E,Dallas/Ft. Worth,2020-06-28,1261.0,380.0
E,Dallas/Ft. Worth,2020-06-29,1288.0,370.0
E,Dallas/Ft. Worth,2020-06-30,1375.0,396.0
E,Dallas/Ft. Worth,2020-07-01,1411.0,419.0
E,Dallas/Ft. Worth,2020-07-02,1499.0,446.0
E,Dallas/Ft. Worth,2020-07-03,1534.0,453.0
E,Dallas/Ft. Worth,2020-07-04,1531.0,465.0
E,Dallas/Ft. Worth,2020-07-05,1562.0,477.0
E,Dallas/Ft. Worth,2020-07-06,1607.0,480.0
E,Dallas/Ft. Worth,2020-07-07,1704.0,512.0
E,Dallas/Ft. Worth,2020-07-08,1809.0,537.0
E,Dallas/Ft. Worth,2020-07-09,1826.0,561.0
E,Dallas/Ft. Worth,2020-07-10,1872.0,561.0
E,Dallas/Ft. Worth,2020-07-11,1825.0,559.0
E,Dallas/Ft. Worth,2020-07-12,1895.0,604.0
E,Dallas/Ft. Worth,2020-07-13,1867.0,593.0
E,Dallas/Ft. Worth,2020-07-14,1834.0,591.0
E,Dallas/Ft. Worth,2020-07-15,1854.0,595.0
E,Dallas/Ft. Worth,2020-07-16,1880.0,604.0
E,Dallas/Ft. Worth,2020-07-17,1918.0,593.0
E,Dallas/Ft. Worth,2020-07-18,1889.0,587.0
E,Dallas/Ft. Worth,2020-07-19,1901.0,593.0
E,Dallas/Ft. Worth,2020-07-20,1910.0,565.0
E,Dallas/Ft. Worth,2020-07-21,1907.0,601.0
E,Dallas/Ft. Worth,2020-07-22,1965.0,602.0
E,Dallas/Ft. Worth,2020-07-23,1810.0,962.0
E,Dallas/Ft. Worth,2020-07-24,1925.0,642.0
E,Dallas/Ft. Worth,2020-07-25,1716.0,549.0
E,Dallas/Ft. Worth,2020-07-26,1701.0,510.0
E,Dallas/Ft. Worth,2020-07-27,1634.0,523.0
E,Dallas/Ft. Worth,2020-07-28,1642.0,546.0
E,Dallas/Ft. Worth,2020-07-29,1723.0,564.0
E,Dallas/Ft. Worth,2020-07-30,1648.0,543.0
E,Dallas/Ft. Worth,2020-07-31,1582.0,536.0
E,Dallas/Ft. Worth,2020-08-01,1558.0,518.0
E,Dallas/Ft. Worth,2020-08-02,1523.0,481.0
E,Dallas/Ft. Worth,2020-08-03,1576.0,509.0
E,Dallas/Ft. Worth,2020-08-04,1544.0,498.0
E,Dallas/Ft. Worth,2020-08-05,1497.0,475.0
E,Dallas/Ft. Worth,2020-08-06,1443.0,437.0
E,Dallas/Ft. Worth,2020-08-07,1397.0,431.0
E,Dallas/Ft. Worth,2020-08-08,1337.0,434.0
E,Dallas/Ft. Worth,2020-08-09,1322.0,433.0
E,Dallas/Ft. Worth,2020-08-10,1282.0,422.0
E,Dallas/Ft. Worth,2020-08-11,1235.0,420.0
E,Dallas/Ft. Worth,2020-08-12,1229.0,399.0
E,Dallas/Ft. Worth,2020-08-13,1200.0,374.0
E,Dallas/Ft. Worth,2020-08-14,1218.0,378.0
E,Dallas/Ft. Worth,2020-08-15,1218.0,378.0
E,Dallas/Ft. Worth,2020-08-16,1155.0,361.0
E,Dallas/Ft. Worth,2020-08-17,1146.0,368.0
E,Dallas/Ft. Worth,2020-08-18,1133.0,329.0
E,Dallas/Ft. Worth,2020-08-19,1075.0,330.0
E,Dallas/Ft. Worth,2020-08-20,1055.0,317.0
E,Dallas/Ft. Worth,2020-08-21,1039.0,299.0
E,Dallas/Ft. Worth,2020-08-22,1011.0,314.0
E,Dallas/Ft. Worth,2020-08-23,969.0,310.0
E,Dallas/Ft. Worth,2020-08-24,963.0,315.0
E,Dallas/Ft. Worth,2020-08-25,925.0,300.0
F,Paris,2020-04-12,14.0,12.0
F,Paris,2020-04-13,16.0,11.0
F,Paris,2020-04-14,21.0,9.0
F,Paris,2020-04-15,18.0,8.0
F,Paris,2020-04-16,15.0,7.0
F,Paris,2020-04-17,12.0,7.0
F,Paris,2020-04-18,12.0,8.0
F,Paris,2020-04-19,17.0,9.0
F,Paris,2020-04-20,16.0,9.0
F,Paris,2020-04-21,19.0,10.0
F,Paris,2020-04-22,19.0,10.0
F,Paris,2020-04-23,17.0,9.0
F,Paris,2020-04-24,19.0,10.0
F,Paris,2020-04-25,17.0,9.0
F,Paris,2020-04-26,17.0,11.0
F,Paris,2020-04-27,19.0,11.0
F,Paris,2020-04-28,18.0,8.0
F,Paris,2020-04-29,14.0,7.0
F,Paris,2020-04-30,16.0,8.0
F,Paris,2020-05-01,18.0,10.0
F,Paris,2020-05-02,19.0,9.0
F,Paris,2020-05-03,17.0,7.0
F,Paris,2020-05-04,16.0,5.0
F,Paris,2020-05-05,16.0,3.0
F,Paris,2020-05-06,13.0,4.0
F,Paris,2020-05-07,16.0,6.0
F,Paris,2020-05-08,16.0,5.0
F,Paris,2020-05-09,12.0,5.0
F,Paris,2020-05-10,14.0,7.0
F,Paris,2020-05-11,16.0,9.0
F,Paris,2020-05-12,16.0,7.0
F,Paris,2020-05-13,14.0,5.0
F,Paris,2020-05-14,11.0,6.0
F,Paris,2020-05-15,13.0,7.0
F,Paris,2020-05-16,15.0,8.0
F,Paris,2020-05-17,14.0,8.0
F,Paris,2020-05-18,14.0,9.0
F,Paris,2020-05-19,12.0,6.0
F,Paris,2020-05-20,13.0,7.0
F,Paris,2020-05-21,17.0,6.0
F,Paris,2020-05-22,23.0,6.0
F,Paris,2020-05-23,23.0,6.0
F,Paris,2020-05-24,20.0,6.0
F,Paris,2020-05-25,16.0,6.0
F,Paris,2020-05-26,18.0,7.0
F,Paris,2020-05-27,22.0,6.0
F,Paris,2020-05-28,22.0,7.0
F,Paris,2020-05-29,24.0,4.0
F,Paris,2020-05-30,20.0,4.0
F,Paris,2020-05-31,16.0,7.0
F,Paris,2020-06-01,14.0,6.0
F,Paris,2020-06-02,15.0,6.0
F,Paris,2020-06-03,18.0,4.0
F,Paris,2020-06-04,26.0,7.0
F,Paris,2020-06-05,20.0,6.0
F,Paris,2020-06-06,21.0,6.0
F,Paris,2020-06-07,22.0,8.0
F,Paris,2020-06-08,21.0,8.0
F,Paris,2020-06-09,29.0,12.0
F,Paris,2020-06-10,32.0,14.0
F,Paris,2020-06-11,25.0,12.0
F,Paris,2020-06-12,29.0,16.0
F,Paris,2020-06-13,28.0,14.0
F,Paris,2020-06-14,30.0,14.0
F,Paris,2020-06-15,28.0,13.0
F,Paris,2020-06-16,26.0,14.0
F,Paris,2020-06-17,29.0,13.0
F,Paris,2020-06-18,27.0,13.0
F,Paris,2020-06-19,24.0,13.0
F,Paris,2020-06-20,27.0,14.0
F,Paris,2020-06-21,24.0,12.0
F,Paris,2020-06-22,22.0,11.0
F,Paris,2020-06-23,25.0,12.0
F,Paris,2020-06-24,25.0,10.0
F,Paris,2020-06-25,33.0,13.0
F,Paris,2020-06-26,32.0,12.0
F,Paris,2020-06-27,35.0,13.0
F,Paris,2020-06-28,34.0,14.0
F,Paris,2020-06-29,35.0,14.0
F,Paris,2020-06-30,37.0,15.0
F,Paris,2020-07-01,38.0,17.0
F,Paris,2020-07-02,38.0,19.0
F,Paris,2020-07-03,43.0,23.0
F,Paris,2020-07-04,46.0,20.0
F,Paris,2020-07-05,49.0,23.0
F,Paris,2020-07-06,51.0,23.0
F,Paris,2020-07-07,52.0,20.0
F,Paris,2020-07-08,53.0,20.0
F,Paris,2020-07-09,58.0,20.0
F,Paris,2020-07-10,66.0,24.0
F,Paris,2020-07-11,74.0,26.0
F,Paris,2020-07-12,69.0,27.0
F,Paris,2020-07-13,70.0,24.0
F,Paris,2020-07-14,64.0,26.0
F,Paris,2020-07-15,64.0,28.0
F,Paris,2020-07-16,57.0,28.0
F,Paris,2020-07-17,68.0,30.0
F,Paris,2020-07-18,68.0,33.0
F,Paris,2020-07-19,75.0,36.0
F,Paris,2020-07-20,74.0,39.0
F,Paris,2020-07-21,75.0,41.0
F,Paris,2020-07-22,82.0,38.0
F,Paris,2020-07-23,82.0,34.0
F,Paris,2020-07-24,122.0,63.0
F,Paris,2020-07-25,132.0,65.0
F,Paris,2020-07-26,191.0,78.0
F,Paris,2020-07-27,125.0,64.0
F,Paris,2020-07-28,121.0,59.0
F,Paris,2020-07-29,126.0,61.0
F,Paris,2020-07-30,123.0,55.0
F,Paris,2020-07-31,113.0,55.0
F,Paris,2020-08-01,113.0,56.0
F,Paris,2020-08-02,114.0,62.0
F,Paris,2020-08-03,112.0,53.0
F,Paris,2020-08-04,109.0,55.0
F,Paris,2020-08-05,109.0,56.0
F,Paris,2020-08-06,102.0,52.0
F,Paris,2020-08-07,113.0,59.0
F,Paris,2020-08-08,111.0,58.0
F,Paris,2020-08-09,102.0,56.0
F,Paris,2020-08-10,115.0,59.0
F,Paris,2020-08-11,110.0,56.0
F,Paris,2020-08-12,105.0,53.0
F,Paris,2020-08-13,105.0,51.0
F,Paris,2020-08-14,104.0,53.0
F,Paris,2020-08-15,94.0,53.0
F,Paris,2020-08-16,103.0,57.0
F,Paris,2020-08-17,112.0,59.0
F,Paris,2020-08-18,112.0,64.0
F,Paris,2020-08-19,105.0,56.0
F,Paris,2020-08-20,107.0,57.0
F,Paris,2020-08-21,111.0,61.0
F,Paris,2020-08-22,108.0,57.0
F,Paris,2020-08-23,76.0,24.0
F,Paris,2020-08-24,110.0,57.0
F,Paris,2020-08-25,78.0,25.0
G,Longview/Tyler,2020-04-12,32.0,16.0
G,Longview/Tyler,2020-04-13,26.0,13.0
G,Longview/Tyler,2020-04-14,33.0,17.0
G,Longview/Tyler,2020-04-15,32.0,18.0
G,Longview/Tyler,2020-04-16,36.0,17.0
G,Longview/Tyler,2020-04-17,43.0,17.0
G,Longview/Tyler,2020-04-18,36.0,14.0
G,Longview/Tyler,2020-04-19,42.0,16.0
G,Longview/Tyler,2020-04-20,45.0,20.0
G,Longview/Tyler,2020-04-21,47.0,18.0
G,Longview/Tyler,2020-04-22,60.0,28.0
G,Longview/Tyler,2020-04-23,43.0,21.0
G,Longview/Tyler,2020-04-24,48.0,22.0
G,Longview/Tyler,2020-04-25,47.0,23.0
G,Longview/Tyler,2020-04-26,54.0,23.0
G,Longview/Tyler,2020-04-27,53.0,24.0
G,Longview/Tyler,2020-04-28,54.0,22.0
G,Longview/Tyler,2020-04-29,53.0,22.0
G,Longview/Tyler,2020-04-30,53.0,20.0
G,Longview/Tyler,2020-05-01,63.0,25.0
G,Longview/Tyler,2020-05-02,68.0,26.0
G,Longview/Tyler,2020-05-03,96.0,34.0
G,Longview/Tyler,2020-05-04,67.0,26.0
G,Longview/Tyler,2020-05-05,54.0,22.0
G,Longview/Tyler,2020-05-06,57.0,24.0
G,Longview/Tyler,2020-05-07,53.0,21.0
G,Longview/Tyler,2020-05-08,50.0,19.0
G,Longview/Tyler,2020-05-09,55.0,24.0
G,Longview/Tyler,2020-05-10,49.0,22.0
G,Longview/Tyler,2020-05-11,46.0,21.0
G,Longview/Tyler,2020-05-12,43.0,23.0
G,Longview/Tyler,2020-05-13,39.0,20.0
G,Longview/Tyler,2020-05-14,40.0,21.0
G,Longview/Tyler,2020-05-15,45.0,25.0
G,Longview/Tyler,2020-05-16,40.0,21.0
G,Longview/Tyler,2020-05-17,37.0,17.0
G,Longview/Tyler,2020-05-18,41.0,16.0
G,Longview/Tyler,2020-05-19,40.0,16.0
G,Longview/Tyler,2020-05-20,41.0,16.0
G,Longview/Tyler,2020-05-21,38.0,18.0
G,Longview/Tyler,2020-05-22,36.0,15.0
G,Longview/Tyler,2020-05-23,42.0,18.0
G,Longview/Tyler,2020-05-24,39.0,19.0
G,Longview/Tyler,2020-05-25,40.0,20.0
G,Longview/Tyler,2020-05-26,39.0,20.0
G,Longview/Tyler,2020-05-27,43.0,22.0
G,Longview/Tyler,2020-05-28,43.0,24.0
G,Longview/Tyler,2020-05-29,44.0,22.0
G,Longview/Tyler,2020-05-30,44.0,22.0
G,Longview/Tyler,2020-05-31,46.0,24.0
G,Longview/Tyler,2020-06-01,49.0,28.0
G,Longview/Tyler,2020-06-02,53.0,27.0
G,Longview/Tyler,2020-06-03,52.0,27.0
G,Longview/Tyler,2020-06-04,44.0,24.0
G,Longview/Tyler,2020-06-05,48.0,24.0
G,Longview/Tyler,2020-06-06,43.0,24.0
G,Longview/Tyler,2020-06-07,49.0,26.0
G,Longview/Tyler,2020-06-08,54.0,24.0
G,Longview/Tyler,2020-06-09,51.0,27.0
G,Longview/Tyler,2020-06-10,50.0,26.0
G,Longview/Tyler,2020-06-11,47.0,24.0
G,Longview/Tyler,2020-06-12,50.0,23.0
G,Longview/Tyler,2020-06-13,54.0,25.0
G,Longview/Tyler,2020-06-14,53.0,27.0
G,Longview/Tyler,2020-06-15,55.0,26.0
G,Longview/Tyler,2020-06-16,60.0,27.0
G,Longview/Tyler,2020-06-17,57.0,28.0
G,Longview/Tyler,2020-06-18,47.0,26.0
G,Longview/Tyler,2020-06-19,52.0,26.0
G,Longview/Tyler,2020-06-20,51.0,26.0
G,Longview/Tyler,2020-06-21,51.0,27.0
G,Longview/Tyler,2020-06-22,54.0,27.0
G,Longview/Tyler,2020-06-23,56.0,26.0
G,Longview/Tyler,2020-06-24,62.0,28.0
G,Longview/Tyler,2020-06-25,62.0,27.0
G,Longview/Tyler,2020-06-26,73.0,33.0
G,Longview/Tyler,2020-06-27,75.0,33.0
G,Longview/Tyler,2020-06-28,72.0,33.0
G,Longview/Tyler,2020-06-29,85.0,37.0
G,Longview/Tyler,2020-06-30,85.0,34.0
G,Longview/Tyler,2020-07-01,79.0,29.0
G,Longview/Tyler,2020-07-02,91.0,34.0
G,Longview/Tyler,2020-07-03,96.0,30.0
G,Longview/Tyler,2020-07-04,113.0,41.0
G,Longview/Tyler,2020-07-05,116.0,36.0
G,Longview/Tyler,2020-07-06,121.0,33.0
G,Longview/Tyler,2020-07-07,146.0,40.0
G,Longview/Tyler,2020-07-08,148.0,44.0
G,Longview/Tyler,2020-07-09,151.0,48.0
G,Longview/Tyler,2020-07-10,162.0,50.0
G,Longview/Tyler,2020-07-11,159.0,52.0
G,Longview/Tyler,2020-07-12,220.0,53.0
G,Longview/Tyler,2020-07-13,187.0,63.0
G,Longview/Tyler,2020-07-14,197.0,67.0
G,Longview/Tyler,2020-07-15,206.0,69.0
G,Longview/Tyler,2020-07-16,220.0,70.0
G,Longview/Tyler,2020-07-17,226.0,72.0
G,Longview/Tyler,2020-07-18,222.0,69.0
G,Longview/Tyler,2020-07-19,221.0,73.0
G,Longview/Tyler,2020-07-20,242.0,75.0
G,Longview/Tyler,2020-07-21,245.0,79.0
G,Longview/Tyler,2020-07-22,259.0,80.0
G,Longview/Tyler,2020-07-23,271.0,75.0
G,Longview/Tyler,2020-07-24,244.0,76.0
G,Longview/Tyler,2020-07-25,234.0,78.0
G,Longview/Tyler,2020-07-26,247.0,81.0
G,Longview/Tyler,2020-07-27,255.0,81.0
G,Longview/Tyler,2020-07-28,270.0,88.0
G,Longview/Tyler,2020-07-29,272.0,88.0
G,Longview/Tyler,2020-07-30,269.0,89.0
G,Longview/Tyler,2020-07-31,251.0,85.0
G,Longview/Tyler,2020-08-01,245.0,85.0
G,Longview/Tyler,2020-08-02,241.0,85.0
G,Longview/Tyler,2020-08-03,243.0,89.0
G,Longview/Tyler,2020-08-04,256.0,93.0
G,Longview/Tyler,2020-08-05,250.0,83.0
G,Longview/Tyler,2020-08-06,259.0,86.0
G,Longview/Tyler,2020-08-07,263.0,87.0
G,Longview/Tyler,2020-08-08,262.0,85.0
G,Longview/Tyler,2020-08-09,247.0,81.0
G,Longview/Tyler,2020-08-10,240.0,84.0
G,Longview/Tyler,2020-08-11,235.0,81.0
G,Longview/Tyler,2020-08-12,228.0,74.0
G,Longview/Tyler,2020-08-13,230.0,78.0
G,Longview/Tyler,2020-08-14,212.0,77.0
G,Longview/Tyler,2020-08-15,218.0,74.0
G,Longview/Tyler,2020-08-16,229.0,71.0
G,Longview/Tyler,2020-08-17,225.0,73.0
G,Longview/Tyler,2020-08-18,234.0,76.0
G,Longview/Tyler,2020-08-19,233.0,75.0
G,Longview/Tyler,2020-08-20,221.0,70.0
G,Longview/Tyler,2020-08-21,211.0,62.0
G,Longview/Tyler,2020-08-22,203.0,63.0
G,Longview/Tyler,2020-08-23,202.0,65.0
G,Longview/Tyler,2020-08-24,196.0,67.0
G,Longview/Tyler,2020-08-25,206.0,67.0
H,Lufkin,2020-04-12,15.0,5.0
H,Lufkin,2020-04-13,18.0,4.0
H,Lufkin,2020-04-14,23.0,5.0
H,Lufkin,2020-04-15,15.0,2.0
H,Lufkin,2020-04-16,28.0,7.0
H,Lufkin,2020-04-17,24.0,5.0
H,Lufkin,2020-04-18,37.0,15.0
H,Lufkin,2020-04-19,27.0,10.0
H,Lufkin,2020-04-20,24.0,9.0
H,Lufkin,2020-04-21,24.0,9.0
H,Lufkin,2020-04-22,25.0,8.0
H,Lufkin,2020-04-23,23.0,8.0
H,Lufkin,2020-04-24,23.0,6.0
H,Lufkin,2020-04-25,20.0,5.0
H,Lufkin,2020-04-26,21.0,5.0
H,Lufkin,2020-04-27,22.0,4.0
H,Lufkin,2020-04-28,18.0,3.0
H,Lufkin,2020-04-29,19.0,4.0
H,Lufkin,2020-04-30,18.0,4.0
H,Lufkin,2020-05-01,16.0,4.0
H,Lufkin,2020-05-02,20.0,5.0
H,Lufkin,2020-05-03,16.0,2.0
H,Lufkin,2020-05-04,17.0,5.0
H,Lufkin,2020-05-05,18.0,5.0
H,Lufkin,2020-05-06,14.0,4.0
H,Lufkin,2020-05-07,11.0,3.0
H,Lufkin,2020-05-08,13.0,6.0
H,Lufkin,2020-05-09,12.0,3.0
H,Lufkin,2020-05-10,18.0,6.0
H,Lufkin,2020-05-11,13.0,2.0
H,Lufkin,2020-05-12,13.0,11.0
H,Lufkin,2020-05-13,13.0,3.0
H,Lufkin,2020-05-14,11.0,2.0
H,Lufkin,2020-05-15,13.0,1.0
H,Lufkin,2020-05-16,14.0,1.0
H,Lufkin,2020-05-17,18.0,2.0
H,Lufkin,2020-05-18,11.0,1.0
H,Lufkin,2020-05-19,10.0,2.0
H,Lufkin,2020-05-20,11.0,1.0
H,Lufkin,2020-05-21,13.0,1.0
H,Lufkin,2020-05-22,9.0,1.0
H,Lufkin,2020-05-23,0.0,0.0
H,Lufkin,2020-05-24,9.0,2.0
H,Lufkin,2020-05-25,8.0,2.0
H,Lufkin,2020-05-26,11.0,1.0
H,Lufkin,2020-05-27,13.0,2.0
H,Lufkin,2020-05-28,9.0,1.0
H,Lufkin,2020-05-29,16.0,4.0
H,Lufkin,2020-05-30,13.0,4.0
H,Lufkin,2020-05-31,13.0,4.0
H,Lufkin,2020-06-01,16.0,3.0
H,Lufkin,2020-06-02,16.0,2.0
H,Lufkin,2020-06-03,15.0,4.0
H,Lufkin,2020-06-04,14.0,4.0
H,Lufkin,2020-06-05,14.0,3.0
H,Lufkin,2020-06-06,14.0,2.0
H,Lufkin,2020-06-07,15.0,2.0
H,Lufkin,2020-06-08,17.0,4.0
H,Lufkin,2020-06-09,13.0,2.0
H,Lufkin,2020-06-10,17.0,4.0
H,Lufkin,2020-06-11,14.0,2.0
H,Lufkin,2020-06-12,19.0,4.0
H,Lufkin,2020-06-13,25.0,6.0
H,Lufkin,2020-06-14,26.0,7.0
H,Lufkin,2020-06-15,28.0,12.0
H,Lufkin,2020-06-16,26.0,11.0
H,Lufkin,2020-06-17,25.0,11.0
H,Lufkin,2020-06-18,23.0,7.0
H,Lufkin,2020-06-19,23.0,6.0
H,Lufkin,2020-06-20,19.0,8.0
H,Lufkin,2020-06-21,22.0,6.0
H,Lufkin,2020-06-22,24.0,12.0
H,Lufkin,2020-06-23,32.0,9.0
H,Lufkin,2020-06-24,32.0,6.0
H,Lufkin,2020-06-25,35.0,5.0
H,Lufkin,2020-06-26,34.0,12.0
H,Lufkin,2020-06-27,32.0,7.0
H,Lufkin,2020-06-28,30.0,6.0
H,Lufkin,2020-06-29,31.0,5.0
H,Lufkin,2020-06-30,30.0,6.0
H,Lufkin,2020-07-01,35.0,10.0
H,Lufkin,2020-07-02,38.0,8.0
H,Lufkin,2020-07-03,38.0,9.0
H,Lufkin,2020-07-04,40.0,12.0
H,Lufkin,2020-07-05,46.0,10.0
H,Lufkin,2020-07-06,46.0,11.0
H,Lufkin,2020-07-07,55.0,20.0
H,Lufkin,2020-07-08,52.0,19.0
H,Lufkin,2020-07-09,59.0,21.0
H,Lufkin,2020-07-10,64.0,26.0
H,Lufkin,2020-07-11,65.0,20.0
H,Lufkin,2020-07-12,63.0,17.0
H,Lufkin,2020-07-13,60.0,16.0
H,Lufkin,2020-07-14,73.0,20.0
H,Lufkin,2020-07-15,84.0,20.0
H,Lufkin,2020-07-16,90.0,24.0
H,Lufkin,2020-07-17,94.0,26.0
H,Lufkin,2020-07-18,98.0,25.0
H,Lufkin,2020-07-19,97.0,30.0
H,Lufkin,2020-07-20,100.0,29.0
H,Lufkin,2020-07-21,101.0,28.0
H,Lufkin,2020-07-22,106.0,28.0
H,Lufkin,2020-07-23,104.0,33.0
H,Lufkin,2020-07-24,101.0,32.0
H,Lufkin,2020-07-25,108.0,34.0
H,Lufkin,2020-07-26,67.0,20.0
H,Lufkin,2020-07-27,95.0,45.0
H,Lufkin,2020-07-28,129.0,29.0
H,Lufkin,2020-07-29,88.0,23.0
H,Lufkin,2020-07-30,100.0,29.0
H,Lufkin,2020-07-31,92.0,25.0
H,Lufkin,2020-08-01,144.0,40.0
H,Lufkin,2020-08-02,100.0,27.0
H,Lufkin,2020-08-03,97.0,29.0
H,Lufkin,2020-08-04,105.0,29.0
H,Lufkin,2020-08-05,100.0,27.0
H,Lufkin,2020-08-06,92.0,25.0
H,Lufkin,2020-08-07,88.0,19.0
H,Lufkin,2020-08-08,66.0,12.0
H,Lufkin,2020-08-09,80.0,22.0
H,Lufkin,2020-08-10,78.0,22.0
H,Lufkin,2020-08-11,74.0,25.0
H,Lufkin,2020-08-12,64.0,12.0
H,Lufkin,2020-08-13,79.0,21.0
H,Lufkin,2020-08-14,82.0,24.0
H,Lufkin,2020-08-15,84.0,24.0
H,Lufkin,2020-08-16,75.0,23.0
H,Lufkin,2020-08-17,79.0,19.0
H,Lufkin,2020-08-18,75.0,37.0
H,Lufkin,2020-08-19,58.0,11.0
H,Lufkin,2020-08-20,74.0,19.0
H,Lufkin,2020-08-21,68.0,21.0
H,Lufkin,2020-08-22,64.0,21.0
H,Lufkin,2020-08-23,69.0,22.0
H,Lufkin,2020-08-24,68.0,19.0
H,Lufkin,2020-08-25,54.0,21.0
I,El Paso,2020-04-12,14.0,6.0
I,El Paso,2020-04-13,23.0,9.0
I,El Paso,2020-04-14,12.0,6.0
I,El Paso,2020-04-15,30.0,13.0
I,El Paso,2020-04-16,24.0,10.0
I,El Paso,2020-04-17,28.0,16.0
I,El Paso,2020-04-18,33.0,18.0
I,El Paso,2020-04-19,24.0,14.0
I,El Paso,2020-04-20,29.0,19.0
I,El Paso,2020-04-21,49.0,29.0
I,El Paso,2020-04-22,49.0,26.0
I,El Paso,2020-04-23,52.0,29.0
I,El Paso,2020-04-24,56.0,31.0
I,El Paso,2020-04-25,52.0,27.0
I,El Paso,2020-04-26,60.0,29.0
I,El Paso,2020-04-27,67.0,35.0
I,El Paso,2020-04-28,65.0,33.0
I,El Paso,2020-04-29,58.0,34.0
I,El Paso,2020-04-30,68.0,38.0
I,El Paso,2020-05-01,77.0,42.0
I,El Paso,2020-05-02,74.0,41.0
I,El Paso,2020-05-03,69.0,41.0
I,El Paso,2020-05-04,64.0,37.0
I,El Paso,2020-05-05,73.0,40.0
I,El Paso,2020-05-06,72.0,38.0
I,El Paso,2020-05-07,74.0,41.0
I,El Paso,2020-05-08,81.0,46.0
I,El Paso,2020-05-09,99.0,44.0
I,El Paso,2020-05-10,103.0,50.0
I,El Paso,2020-05-11,98.0,44.0
I,El Paso,2020-05-12,98.0,47.0
I,El Paso,2020-05-13,93.0,41.0
I,El Paso,2020-05-14,90.0,39.0
I,El Paso,2020-05-15,91.0,39.0
I,El Paso,2020-05-16,105.0,49.0
I,El Paso,2020-05-17,98.0,44.0
I,El Paso,2020-05-18,108.0,43.0
I,El Paso,2020-05-19,111.0,48.0
I,El Paso,2020-05-20,126.0,60.0
I,El Paso,2020-05-21,118.0,58.0
I,El Paso,2020-05-22,116.0,70.0
I,El Paso,2020-05-23,124.0,67.0
I,El Paso,2020-05-24,128.0,69.0
I,El Paso,2020-05-25,125.0,70.0
I,El Paso,2020-05-26,126.0,70.0
I,El Paso,2020-05-27,127.0,67.0
I,El Paso,2020-05-28,123.0,67.0
I,El Paso,2020-05-29,120.0,68.0
I,El Paso,2020-05-30,115.0,63.0
I,El Paso,2020-05-31,112.0,60.0
I,El Paso,2020-06-01,109.0,57.0
I,El Paso,2020-06-02,112.0,59.0
I,El Paso,2020-06-03,112.0,63.0
I,El Paso,2020-06-04,109.0,59.0
I,El Paso,2020-06-05,104.0,55.0
I,El Paso,2020-06-06,110.0,60.0
I,El Paso,2020-06-07,110.0,65.0
I,El Paso,2020-06-08,115.0,63.0
I,El Paso,2020-06-09,119.0,66.0
I,El Paso,2020-06-10,111.0,65.0
I,El Paso,2020-06-11,99.0,54.0
I,El Paso,2020-06-12,97.0,49.0
I,El Paso,2020-06-13,93.0,47.0
I,El Paso,2020-06-14,94.0,52.0
I,El Paso,2020-06-15,94.0,55.0
I,El Paso,2020-06-16,97.0,54.0
I,El Paso,2020-06-17,105.0,56.0
I,El Paso,2020-06-18,112.0,55.0
I,El Paso,2020-06-19,107.0,52.0
I,El Paso,2020-06-20,108.0,50.0
I,El Paso,2020-06-21,110.0,52.0
I,El Paso,2020-06-22,110.0,50.0
I,El Paso,2020-06-23,116.0,53.0
I,El Paso,2020-06-24,133.0,57.0
