index,model_abbr,region_id,forecast_date,target_date,target_type,value
104936,COVIDhub-ensemble,51820,2020-09-07,2020-09-21,cases,7.0
104944,COVIDhub-ensemble,51820,2020-09-07,2020-09-28,cases,7.0
104952,COVIDhub-ensemble,51820,2020-09-07,2020-10-05,cases,7.0
104960,COVIDhub-ensemble,51830,2020-09-07,2020-09-14,cases,4.0
104968,COVIDhub-ensemble,51830,2020-09-07,2020-09-21,cases,4.0
104976,COVIDhub-ensemble,51830,2020-09-07,2020-09-28,cases,4.0
104984,COVIDhub-ensemble,51830,2020-09-07,2020-10-05,cases,4.0
104992,COVIDhub-ensemble,51840,2020-09-07,2020-09-14,cases,19.0
105000,COVIDhub-ensemble,51840,2020-09-07,2020-09-21,cases,18.0
105008,COVIDhub-ensemble,51840,2020-09-07,2020-09-28,cases,18.0
105016,COVIDhub-ensemble,51840,2020-09-07,2020-10-05,cases,19.0
105048,COVIDhub-ensemble,53,2020-09-07,2020-09-14,cases,2887.0
105056,COVIDhub-ensemble,53,2020-09-07,2020-09-14,deaths,48.0
105104,COVIDhub-ensemble,53,2020-09-07,2020-09-21,cases,2894.0
105112,COVIDhub-ensemble,53,2020-09-07,2020-09-21,deaths,48.0
105160,COVIDhub-ensemble,53,2020-09-07,2020-09-28,cases,2695.0
105168,COVIDhub-ensemble,53,2020-09-07,2020-09-28,deaths,48.0
105216,COVIDhub-ensemble,53,2020-09-07,2020-10-05,cases,2588.0
105224,COVIDhub-ensemble,53,2020-09-07,2020-10-05,deaths,49.0
105248,COVIDhub-ensemble,53001,2020-09-07,2020-09-14,cases,62.0
105256,COVIDhub-ensemble,53001,2020-09-07,2020-09-21,cases,50.0
105264,COVIDhub-ensemble,53001,2020-09-07,2020-09-28,cases,49.0
105272,COVIDhub-ensemble,53001,2020-09-07,2020-10-05,cases,46.0
105280,COVIDhub-ensemble,53003,2020-09-07,2020-09-14,cases,5.0
105288,COVIDhub-ensemble,53003,2020-09-07,2020-09-21,cases,3.0
105296,COVIDhub-ensemble,53003,2020-09-07,2020-09-28,cases,3.0
105304,COVIDhub-ensemble,53003,2020-09-07,2020-10-05,cases,3.0
105312,COVIDhub-ensemble,53005,2020-09-07,2020-09-14,cases,66.0
105320,COVIDhub-ensemble,53005,2020-09-07,2020-09-21,cases,60.0
105328,COVIDhub-ensemble,53005,2020-09-07,2020-09-28,cases,53.0
105336,COVIDhub-ensemble,53005,2020-09-07,2020-10-05,cases,50.0
105344,COVIDhub-ensemble,53007,2020-09-07,2020-09-14,cases,29.0
105352,COVIDhub-ensemble,53007,2020-09-07,2020-09-21,cases,22.0
105360,COVIDhub-ensemble,53007,2020-09-07,2020-09-28,cases,21.0
105368,COVIDhub-ensemble,53007,2020-09-07,2020-10-05,cases,20.0
105376,COVIDhub-ensemble,53009,2020-09-07,2020-09-14,cases,7.0
105384,COVIDhub-ensemble,53009,2020-09-07,2020-09-21,cases,8.0
105392,COVIDhub-ensemble,53009,2020-09-07,2020-09-28,cases,5.0
105400,COVIDhub-ensemble,53009,2020-09-07,2020-10-05,cases,5.0
105408,COVIDhub-ensemble,53011,2020-09-07,2020-09-14,cases,111.0
105416,COVIDhub-ensemble,53011,2020-09-07,2020-09-21,cases,105.0
105424,COVIDhub-ensemble,53011,2020-09-07,2020-09-28,cases,105.0
105432,COVIDhub-ensemble,53011,2020-09-07,2020-10-05,cases,103.0
105440,COVIDhub-ensemble,53013,2020-09-07,2020-09-14,cases,0.0
105448,COVIDhub-ensemble,53013,2020-09-07,2020-09-21,cases,0.0
105456,COVIDhub-ensemble,53013,2020-09-07,2020-09-28,cases,0.0
105464,COVIDhub-ensemble,53013,2020-09-07,2020-10-05,cases,0.0
105472,COVIDhub-ensemble,53015,2020-09-07,2020-09-14,cases,16.0
105480,COVIDhub-ensemble,53015,2020-09-07,2020-09-21,cases,16.0
105488,COVIDhub-ensemble,53015,2020-09-07,2020-09-28,cases,16.0
105496,COVIDhub-ensemble,53015,2020-09-07,2020-10-05,cases,15.0
105504,COVIDhub-ensemble,53017,2020-09-07,2020-09-14,cases,8.0
105512,COVIDhub-ensemble,53017,2020-09-07,2020-09-21,cases,6.0
105520,COVIDhub-ensemble,53017,2020-09-07,2020-09-28,cases,5.0
105528,COVIDhub-ensemble,53017,2020-09-07,2020-10-05,cases,4.0
105536,COVIDhub-ensemble,53019,2020-09-07,2020-09-14,cases,1.0
105544,COVIDhub-ensemble,53019,2020-09-07,2020-09-21,cases,1.0
105552,COVIDhub-ensemble,53019,2020-09-07,2020-09-28,cases,1.0
105560,COVIDhub-ensemble,53019,2020-09-07,2020-10-05,cases,1.0
105568,COVIDhub-ensemble,53021,2020-09-07,2020-09-14,cases,93.0
105576,COVIDhub-ensemble,53021,2020-09-07,2020-09-21,cases,68.0
105584,COVIDhub-ensemble,53021,2020-09-07,2020-09-28,cases,66.0
105592,COVIDhub-ensemble,53021,2020-09-07,2020-10-05,cases,58.0
105600,COVIDhub-ensemble,53023,2020-09-07,2020-09-14,cases,0.0
105608,COVIDhub-ensemble,53023,2020-09-07,2020-09-21,cases,0.0
105616,COVIDhub-ensemble,53023,2020-09-07,2020-09-28,cases,0.0
105624,COVIDhub-ensemble,53023,2020-09-07,2020-10-05,cases,0.0
105632,COVIDhub-ensemble,53025,2020-09-07,2020-09-14,cases,145.0
105640,COVIDhub-ensemble,53025,2020-09-07,2020-09-21,cases,127.0
105648,COVIDhub-ensemble,53025,2020-09-07,2020-09-28,cases,122.0
105656,COVIDhub-ensemble,53025,2020-09-07,2020-10-05,cases,111.0
105664,COVIDhub-ensemble,53027,2020-09-07,2020-09-14,cases,48.0
105672,COVIDhub-ensemble,53027,2020-09-07,2020-09-21,cases,47.0
105680,COVIDhub-ensemble,53027,2020-09-07,2020-09-28,cases,47.0
105688,COVIDhub-ensemble,53027,2020-09-07,2020-10-05,cases,49.0
105696,COVIDhub-ensemble,53029,2020-09-07,2020-09-14,cases,5.0
105704,COVIDhub-ensemble,53029,2020-09-07,2020-09-21,cases,5.0
105712,COVIDhub-ensemble,53029,2020-09-07,2020-09-28,cases,5.0
105720,COVIDhub-ensemble,53029,2020-09-07,2020-10-05,cases,5.0
105728,COVIDhub-ensemble,53031,2020-09-07,2020-09-14,cases,1.0
105736,COVIDhub-ensemble,53031,2020-09-07,2020-09-21,cases,1.0
105744,COVIDhub-ensemble,53031,2020-09-07,2020-09-28,cases,0.0
105752,COVIDhub-ensemble,53031,2020-09-07,2020-10-05,cases,0.0
105760,COVIDhub-ensemble,53033,2020-09-07,2020-09-14,cases,657.0
105768,COVIDhub-ensemble,53033,2020-09-07,2020-09-21,cases,607.0
105776,COVIDhub-ensemble,53033,2020-09-07,2020-09-28,cases,528.0
105784,COVIDhub-ensemble,53033,2020-09-07,2020-10-05,cases,527.0
105792,COVIDhub-ensemble,53035,2020-09-07,2020-09-14,cases,56.0
105800,COVIDhub-ensemble,53035,2020-09-07,2020-09-21,cases,50.0
105808,COVIDhub-ensemble,53035,2020-09-07,2020-09-28,cases,42.0
105816,COVIDhub-ensemble,53035,2020-09-07,2020-10-05,cases,38.0
105824,COVIDhub-ensemble,53037,2020-09-07,2020-09-14,cases,1.0
105832,COVIDhub-ensemble,53037,2020-09-07,2020-09-21,cases,1.0
105840,COVIDhub-ensemble,53037,2020-09-07,2020-09-28,cases,3.0
105848,COVIDhub-ensemble,53037,2020-09-07,2020-10-05,cases,2.0
105856,COVIDhub-ensemble,53039,2020-09-07,2020-09-14,cases,5.0
105864,COVIDhub-ensemble,53039,2020-09-07,2020-09-21,cases,6.0
105872,COVIDhub-ensemble,53039,2020-09-07,2020-09-28,cases,4.0
105880,COVIDhub-ensemble,53039,2020-09-07,2020-10-05,cases,4.0
105888,COVIDhub-ensemble,53041,2020-09-07,2020-09-14,cases,27.0
105896,COVIDhub-ensemble,53041,2020-09-07,2020-09-21,cases,27.0
105904,COVIDhub-ensemble,53041,2020-09-07,2020-09-28,cases,26.0
105912,COVIDhub-ensemble,53041,2020-09-07,2020-10-05,cases,24.0
105920,COVIDhub-ensemble,53043,2020-09-07,2020-09-14,cases,1.0
105928,COVIDhub-ensemble,53043,2020-09-07,2020-09-21,cases,1.0
105936,COVIDhub-ensemble,53043,2020-09-07,2020-09-28,cases,1.0
105944,COVIDhub-ensemble,53043,2020-09-07,2020-10-05,cases,1.0
105952,COVIDhub-ensemble,53045,2020-09-07,2020-09-14,cases,19.0
105960,COVIDhub-ensemble,53045,2020-09-07,2020-09-21,cases,18.0
105968,COVIDhub-ensemble,53045,2020-09-07,2020-09-28,cases,18.0
105976,COVIDhub-ensemble,53045,2020-09-07,2020-10-05,cases,18.0
105984,COVIDhub-ensemble,53047,2020-09-07,2020-09-14,cases,9.0
105992,COVIDhub-ensemble,53047,2020-09-07,2020-09-21,cases,10.0
106000,COVIDhub-ensemble,53047,2020-09-07,2020-09-28,cases,8.0
106008,COVIDhub-ensemble,53047,2020-09-07,2020-10-05,cases,7.0
106016,COVIDhub-ensemble,53049,2020-09-07,2020-09-14,cases,2.0
106024,COVIDhub-ensemble,53049,2020-09-07,2020-09-21,cases,1.0
106032,COVIDhub-ensemble,53049,2020-09-07,2020-09-28,cases,1.0
106040,COVIDhub-ensemble,53049,2020-09-07,2020-10-05,cases,2.0
106048,COVIDhub-ensemble,53051,2020-09-07,2020-09-14,cases,2.0
106056,COVIDhub-ensemble,53051,2020-09-07,2020-09-21,cases,1.0
106064,COVIDhub-ensemble,53051,2020-09-07,2020-09-28,cases,1.0
106072,COVIDhub-ensemble,53051,2020-09-07,2020-10-05,cases,1.0
106080,COVIDhub-ensemble,53053,2020-09-07,2020-09-14,cases,311.0
106088,COVIDhub-ensemble,53053,2020-09-07,2020-09-21,cases,315.0
106096,COVIDhub-ensemble,53053,2020-09-07,2020-09-28,cases,298.0
106104,COVIDhub-ensemble,53053,2020-09-07,2020-10-05,cases,268.0
106112,COVIDhub-ensemble,53055,2020-09-07,2020-09-14,cases,0.0
106120,COVIDhub-ensemble,53055,2020-09-07,2020-09-21,cases,0.0
106128,COVIDhub-ensemble,53055,2020-09-07,2020-09-28,cases,0.0
106136,COVIDhub-ensemble,53055,2020-09-07,2020-10-05,cases,0.0
106144,COVIDhub-ensemble,53057,2020-09-07,2020-09-14,cases,29.0
106152,COVIDhub-ensemble,53057,2020-09-07,2020-09-21,cases,26.0
106160,COVIDhub-ensemble,53057,2020-09-07,2020-09-28,cases,22.0
106168,COVIDhub-ensemble,53057,2020-09-07,2020-10-05,cases,20.0
106176,COVIDhub-ensemble,53059,2020-09-07,2020-09-14,cases,1.0
106184,COVIDhub-ensemble,53059,2020-09-07,2020-09-21,cases,1.0
106192,COVIDhub-ensemble,53059,2020-09-07,2020-09-28,cases,1.0
106200,COVIDhub-ensemble,53059,2020-09-07,2020-10-05,cases,1.0
106208,COVIDhub-ensemble,53061,2020-09-07,2020-09-14,cases,174.0
106216,COVIDhub-ensemble,53061,2020-09-07,2020-09-21,cases,160.0
106224,COVIDhub-ensemble,53061,2020-09-07,2020-09-28,cases,147.0
106232,COVIDhub-ensemble,53061,2020-09-07,2020-10-05,cases,136.0
106240,COVIDhub-ensemble,53063,2020-09-07,2020-09-14,cases,226.0
106248,COVIDhub-ensemble,53063,2020-09-07,2020-09-21,cases,191.0
106256,COVIDhub-ensemble,53063,2020-09-07,2020-09-28,cases,174.0
106264,COVIDhub-ensemble,53063,2020-09-07,2020-10-05,cases,164.0
106272,COVIDhub-ensemble,53065,2020-09-07,2020-09-14,cases,3.0
106280,COVIDhub-ensemble,53065,2020-09-07,2020-09-21,cases,3.0
106288,COVIDhub-ensemble,53065,2020-09-07,2020-09-28,cases,3.0
106296,COVIDhub-ensemble,53065,2020-09-07,2020-10-05,cases,3.0
106304,COVIDhub-ensemble,53067,2020-09-07,2020-09-14,cases,36.0
106312,COVIDhub-ensemble,53067,2020-09-07,2020-09-21,cases,33.0
106320,COVIDhub-ensemble,53067,2020-09-07,2020-09-28,cases,32.0
106328,COVIDhub-ensemble,53067,2020-09-07,2020-10-05,cases,29.0
106336,COVIDhub-ensemble,53069,2020-09-07,2020-09-14,cases,0.0
106344,COVIDhub-ensemble,53069,2020-09-07,2020-09-21,cases,0.0
106352,COVIDhub-ensemble,53069,2020-09-07,2020-09-28,cases,0.0
106360,COVIDhub-ensemble,53069,2020-09-07,2020-10-05,cases,0.0
106368,COVIDhub-ensemble,53071,2020-09-07,2020-09-14,cases,38.0
106376,COVIDhub-ensemble,53071,2020-09-07,2020-09-21,cases,40.0
106384,COVIDhub-ensemble,53071,2020-09-07,2020-09-28,cases,40.0
106392,COVIDhub-ensemble,53071,2020-09-07,2020-10-05,cases,39.0
106400,COVIDhub-ensemble,53073,2020-09-07,2020-09-14,cases,40.0
106408,COVIDhub-ensemble,53073,2020-09-07,2020-09-21,cases,42.0
106416,COVIDhub-ensemble,53073,2020-09-07,2020-09-28,cases,42.0
106424,COVIDhub-ensemble,53073,2020-09-07,2020-10-05,cases,43.0
106432,COVIDhub-ensemble,53075,2020-09-07,2020-09-14,cases,344.0
106440,COVIDhub-ensemble,53075,2020-09-07,2020-09-21,cases,337.0
106448,COVIDhub-ensemble,53075,2020-09-07,2020-09-28,cases,313.0
106456,COVIDhub-ensemble,53075,2020-09-07,2020-10-05,cases,286.0
106464,COVIDhub-ensemble,53077,2020-09-07,2020-09-14,cases,98.0
106472,COVIDhub-ensemble,53077,2020-09-07,2020-09-21,cases,70.0
106480,COVIDhub-ensemble,53077,2020-09-07,2020-09-28,cases,61.0
106488,COVIDhub-ensemble,53077,2020-09-07,2020-10-05,cases,56.0
106520,COVIDhub-ensemble,54,2020-09-07,2020-09-14,cases,1175.0
106528,COVIDhub-ensemble,54,2020-09-07,2020-09-14,deaths,29.0
106576,COVIDhub-ensemble,54,2020-09-07,2020-09-21,cases,1184.0
106584,COVIDhub-ensemble,54,2020-09-07,2020-09-21,deaths,31.0
106632,COVIDhub-ensemble,54,2020-09-07,2020-09-28,cases,1165.0
106640,COVIDhub-ensemble,54,2020-09-07,2020-09-28,deaths,31.0
106688,COVIDhub-ensemble,54,2020-09-07,2020-10-05,cases,1156.0
106696,COVIDhub-ensemble,54,2020-09-07,2020-10-05,deaths,32.0
106720,COVIDhub-ensemble,54001,2020-09-07,2020-09-14,cases,1.0
106728,COVIDhub-ensemble,54001,2020-09-07,2020-09-21,cases,1.0
106736,COVIDhub-ensemble,54001,2020-09-07,2020-09-28,cases,1.0
106744,COVIDhub-ensemble,54001,2020-09-07,2020-10-05,cases,1.0
106752,COVIDhub-ensemble,54003,2020-09-07,2020-09-14,cases,29.0
106760,COVIDhub-ensemble,54003,2020-09-07,2020-09-21,cases,29.0
106768,COVIDhub-ensemble,54003,2020-09-07,2020-09-28,cases,29.0
106776,COVIDhub-ensemble,54003,2020-09-07,2020-10-05,cases,29.0
106784,COVIDhub-ensemble,54005,2020-09-07,2020-09-14,cases,12.0
106792,COVIDhub-ensemble,54005,2020-09-07,2020-09-21,cases,10.0
106800,COVIDhub-ensemble,54005,2020-09-07,2020-09-28,cases,11.0
106808,COVIDhub-ensemble,54005,2020-09-07,2020-10-05,cases,12.0
106816,COVIDhub-ensemble,54007,2020-09-07,2020-09-14,cases,0.0
106824,COVIDhub-ensemble,54007,2020-09-07,2020-09-21,cases,0.0
106832,COVIDhub-ensemble,54007,2020-09-07,2020-09-28,cases,0.0
106840,COVIDhub-ensemble,54007,2020-09-07,2020-10-05,cases,0.0
106848,COVIDhub-ensemble,54009,2020-09-07,2020-09-14,cases,10.0
106856,COVIDhub-ensemble,54009,2020-09-07,2020-09-21,cases,7.0
106864,COVIDhub-ensemble,54009,2020-09-07,2020-09-28,cases,7.0
106872,COVIDhub-ensemble,54009,2020-09-07,2020-10-05,cases,7.0
106880,COVIDhub-ensemble,54011,2020-09-07,2020-09-14,cases,52.0
106888,COVIDhub-ensemble,54011,2020-09-07,2020-09-21,cases,53.0
106896,COVIDhub-ensemble,54011,2020-09-07,2020-09-28,cases,53.0
106904,COVIDhub-ensemble,54011,2020-09-07,2020-10-05,cases,53.0
106912,COVIDhub-ensemble,54013,2020-09-07,2020-09-14,cases,4.0
106920,COVIDhub-ensemble,54013,2020-09-07,2020-09-21,cases,3.0
106928,COVIDhub-ensemble,54013,2020-09-07,2020-09-28,cases,3.0
106936,COVIDhub-ensemble,54013,2020-09-07,2020-10-05,cases,2.0
106944,COVIDhub-ensemble,54015,2020-09-07,2020-09-14,cases,2.0
106952,COVIDhub-ensemble,54015,2020-09-07,2020-09-21,cases,2.0
106960,COVIDhub-ensemble,54015,2020-09-07,2020-09-28,cases,2.0
106968,COVIDhub-ensemble,54015,2020-09-07,2020-10-05,cases,2.0
106976,COVIDhub-ensemble,54017,2020-09-07,2020-09-14,cases,1.0
106984,COVIDhub-ensemble,54017,2020-09-07,2020-09-21,cases,1.0
106992,COVIDhub-ensemble,54017,2020-09-07,2020-09-28,cases,1.0
107000,COVIDhub-ensemble,54017,2020-09-07,2020-10-05,cases,1.0
107008,COVIDhub-ensemble,54019,2020-09-07,2020-09-14,cases,82.0
107016,COVIDhub-ensemble,54019,2020-09-07,2020-09-21,cases,75.0
107024,COVIDhub-ensemble,54019,2020-09-07,2020-09-28,cases,72.0
107032,COVIDhub-ensemble,54019,2020-09-07,2020-10-05,cases,77.0
107040,COVIDhub-ensemble,54021,2020-09-07,2020-09-14,cases,2.0
107048,COVIDhub-ensemble,54021,2020-09-07,2020-09-21,cases,2.0
107056,COVIDhub-ensemble,54021,2020-09-07,2020-09-28,cases,2.0
107064,COVIDhub-ensemble,54021,2020-09-07,2020-10-05,cases,1.0
107072,COVIDhub-ensemble,54023,2020-09-07,2020-09-14,cases,3.0
107080,COVIDhub-ensemble,54023,2020-09-07,2020-09-21,cases,2.0
107088,COVIDhub-ensemble,54023,2020-09-07,2020-09-28,cases,3.0
107096,COVIDhub-ensemble,54023,2020-09-07,2020-10-05,cases,3.0
107104,COVIDhub-ensemble,54025,2020-09-07,2020-09-14,cases,2.0
107112,COVIDhub-ensemble,54025,2020-09-07,2020-09-21,cases,2.0
107120,COVIDhub-ensemble,54025,2020-09-07,2020-09-28,cases,2.0
107128,COVIDhub-ensemble,54025,2020-09-07,2020-10-05,cases,2.0
107136,COVIDhub-ensemble,54027,2020-09-07,2020-09-14,cases,1.0
107144,COVIDhub-ensemble,54027,2020-09-07,2020-09-21,cases,1.0
107152,COVIDhub-ensemble,54027,2020-09-07,2020-09-28,cases,1.0
107160,COVIDhub-ensemble,54027,2020-09-07,2020-10-05,cases,1.0
107168,COVIDhub-ensemble,54029,2020-09-07,2020-09-14,cases,4.0
107176,COVIDhub-ensemble,54029,2020-09-07,2020-09-21,cases,3.0
107184,COVIDhub-ensemble,54029,2020-09-07,2020-09-28,cases,3.0
107192,COVIDhub-ensemble,54029,2020-09-07,2020-10-05,cases,3.0
107200,COVIDhub-ensemble,54031,2020-09-07,2020-09-14,cases,1.0
107208,COVIDhub-ensemble,54031,2020-09-07,2020-09-21,cases,1.0
107216,COVIDhub-ensemble,54031,2020-09-07,2020-09-28,cases,1.0
107224,COVIDhub-ensemble,54031,2020-09-07,2020-10-05,cases,1.0
107232,COVIDhub-ensemble,54033,2020-09-07,2020-09-14,cases,21.0
107240,COVIDhub-ensemble,54033,2020-09-07,2020-09-21,cases,23.0
107248,COVIDhub-ensemble,54033,2020-09-07,2020-09-28,cases,23.0
107256,COVIDhub-ensemble,54033,2020-09-07,2020-10-05,cases,25.0
107264,COVIDhub-ensemble,54035,2020-09-07,2020-09-14,cases,10.0
107272,COVIDhub-ensemble,54035,2020-09-07,2020-09-21,cases,8.0
107280,COVIDhub-ensemble,54035,2020-09-07,2020-09-28,cases,9.0
107288,COVIDhub-ensemble,54035,2020-09-07,2020-10-05,cases,10.0
107296,COVIDhub-ensemble,54037,2020-09-07,2020-09-14,cases,31.0
107304,COVIDhub-ensemble,54037,2020-09-07,2020-09-21,cases,25.0
107312,COVIDhub-ensemble,54037,2020-09-07,2020-09-28,cases,23.0
107320,COVIDhub-ensemble,54037,2020-09-07,2020-10-05,cases,31.0
107328,COVIDhub-ensemble,54039,2020-09-07,2020-09-14,cases,272.0
107336,COVIDhub-ensemble,54039,2020-09-07,2020-09-21,cases,298.0
107344,COVIDhub-ensemble,54039,2020-09-07,2020-09-28,cases,280.0
107352,COVIDhub-ensemble,54039,2020-09-07,2020-10-05,cases,282.0
107360,COVIDhub-ensemble,54041,2020-09-07,2020-09-14,cases,2.0
107368,COVIDhub-ensemble,54041,2020-09-07,2020-09-21,cases,2.0
107376,COVIDhub-ensemble,54041,2020-09-07,2020-09-28,cases,3.0
107384,COVIDhub-ensemble,54041,2020-09-07,2020-10-05,cases,3.0
107392,COVIDhub-ensemble,54043,2020-09-07,2020-09-14,cases,7.0
107400,COVIDhub-ensemble,54043,2020-09-07,2020-09-21,cases,7.0
107408,COVIDhub-ensemble,54043,2020-09-07,2020-09-28,cases,6.0
107416,COVIDhub-ensemble,54043,2020-09-07,2020-10-05,cases,7.0
107424,COVIDhub-ensemble,54045,2020-09-07,2020-09-14,cases,31.0
107432,COVIDhub-ensemble,54045,2020-09-07,2020-09-21,cases,28.0
107440,COVIDhub-ensemble,54045,2020-09-07,2020-09-28,cases,27.0
107448,COVIDhub-ensemble,54045,2020-09-07,2020-10-05,cases,24.0
107456,COVIDhub-ensemble,54047,2020-09-07,2020-09-14,cases,1.0
107464,COVIDhub-ensemble,54047,2020-09-07,2020-09-21,cases,1.0
107472,COVIDhub-ensemble,54047,2020-09-07,2020-09-28,cases,1.0
107480,COVIDhub-ensemble,54047,2020-09-07,2020-10-05,cases,1.0
107488,COVIDhub-ensemble,54049,2020-09-07,2020-09-14,cases,10.0
107496,COVIDhub-ensemble,54049,2020-09-07,2020-09-21,cases,12.0
107504,COVIDhub-ensemble,54049,2020-09-07,2020-09-28,cases,12.0
107512,COVIDhub-ensemble,54049,2020-09-07,2020-10-05,cases,12.0
107520,COVIDhub-ensemble,54051,2020-09-07,2020-09-14,cases,0.0
107528,COVIDhub-ensemble,54051,2020-09-07,2020-09-21,cases,0.0
107536,COVIDhub-ensemble,54051,2020-09-07,2020-09-28,cases,1.0
107544,COVIDhub-ensemble,54051,2020-09-07,2020-10-05,cases,0.0
107552,COVIDhub-ensemble,54053,2020-09-07,2020-09-14,cases,15.0
107560,COVIDhub-ensemble,54053,2020-09-07,2020-09-21,cases,13.0
107568,COVIDhub-ensemble,54053,2020-09-07,2020-09-28,cases,13.0
107576,COVIDhub-ensemble,54053,2020-09-07,2020-10-05,cases,13.0
107584,COVIDhub-ensemble,54055,2020-09-07,2020-09-14,cases,42.0
107592,COVIDhub-ensemble,54055,2020-09-07,2020-09-21,cases,48.0
107600,COVIDhub-ensemble,54055,2020-09-07,2020-09-28,cases,43.0
107608,COVIDhub-ensemble,54055,2020-09-07,2020-10-05,cases,41.0
107616,COVIDhub-ensemble,54057,2020-09-07,2020-09-14,cases,3.0
107624,COVIDhub-ensemble,54057,2020-09-07,2020-09-21,cases,3.0
107632,COVIDhub-ensemble,54057,2020-09-07,2020-09-28,cases,3.0
107640,COVIDhub-ensemble,54057,2020-09-07,2020-10-05,cases,2.0
107648,COVIDhub-ensemble,54059,2020-09-07,2020-09-14,cases,30.0
107656,COVIDhub-ensemble,54059,2020-09-07,2020-09-21,cases,30.0
107664,COVIDhub-ensemble,54059,2020-09-07,2020-09-28,cases,29.0
107672,COVIDhub-ensemble,54059,2020-09-07,2020-10-05,cases,28.0
107680,COVIDhub-ensemble,54061,2020-09-07,2020-09-14,cases,249.0
107688,COVIDhub-ensemble,54061,2020-09-07,2020-09-21,cases,238.0
107696,COVIDhub-ensemble,54061,2020-09-07,2020-09-28,cases,216.0
107704,COVIDhub-ensemble,54061,2020-09-07,2020-10-05,cases,214.0
107712,COVIDhub-ensemble,54063,2020-09-07,2020-09-14,cases,14.0
107720,COVIDhub-ensemble,54063,2020-09-07,2020-09-21,cases,15.0
107728,COVIDhub-ensemble,54063,2020-09-07,2020-09-28,cases,13.0
107736,COVIDhub-ensemble,54063,2020-09-07,2020-10-05,cases,11.0
107744,COVIDhub-ensemble,54065,2020-09-07,2020-09-14,cases,1.0
107752,COVIDhub-ensemble,54065,2020-09-07,2020-09-21,cases,1.0
107760,COVIDhub-ensemble,54065,2020-09-07,2020-09-28,cases,1.0
107768,COVIDhub-ensemble,54065,2020-09-07,2020-10-05,cases,1.0
107776,COVIDhub-ensemble,54067,2020-09-07,2020-09-14,cases,6.0
107784,COVIDhub-ensemble,54067,2020-09-07,2020-09-21,cases,6.0
107792,COVIDhub-ensemble,54067,2020-09-07,2020-09-28,cases,6.0
107800,COVIDhub-ensemble,54067,2020-09-07,2020-10-05,cases,6.0
107808,COVIDhub-ensemble,54069,2020-09-07,2020-09-14,cases,4.0
107816,COVIDhub-ensemble,54069,2020-09-07,2020-09-21,cases,4.0
107824,COVIDhub-ensemble,54069,2020-09-07,2020-09-28,cases,4.0
107832,COVIDhub-ensemble,54069,2020-09-07,2020-10-05,cases,4.0
107840,COVIDhub-ensemble,54071,2020-09-07,2020-09-14,cases,0.0
107848,COVIDhub-ensemble,54071,2020-09-07,2020-09-21,cases,0.0
107856,COVIDhub-ensemble,54071,2020-09-07,2020-09-28,cases,0.0
107864,COVIDhub-ensemble,54071,2020-09-07,2020-10-05,cases,0.0
107872,COVIDhub-ensemble,54073,2020-09-07,2020-09-14,cases,0.0
107880,COVIDhub-ensemble,54073,2020-09-07,2020-09-21,cases,0.0
107888,COVIDhub-ensemble,54073,2020-09-07,2020-09-28,cases,0.0
107896,COVIDhub-ensemble,54073,2020-09-07,2020-10-05,cases,0.0
107904,COVIDhub-ensemble,54075,2020-09-07,2020-09-14,cases,0.0
107912,COVIDhub-ensemble,54075,2020-09-07,2020-09-21,cases,0.0
107920,COVIDhub-ensemble,54075,2020-09-07,2020-09-28,cases,0.0
107928,COVIDhub-ensemble,54075,2020-09-07,2020-10-05,cases,0.0
107936,COVIDhub-ensemble,54077,2020-09-07,2020-09-14,cases,2.0
107944,COVIDhub-ensemble,54077,2020-09-07,2020-09-21,cases,2.0
107952,COVIDhub-ensemble,54077,2020-09-07,2020-09-28,cases,1.0
107960,COVIDhub-ensemble,54077,2020-09-07,2020-10-05,cases,2.0
107968,COVIDhub-ensemble,54079,2020-09-07,2020-09-14,cases,54.0
107976,COVIDhub-ensemble,54079,2020-09-07,2020-09-21,cases,54.0
107984,COVIDhub-ensemble,54079,2020-09-07,2020-09-28,cases,53.0
107992,COVIDhub-ensemble,54079,2020-09-07,2020-10-05,cases,50.0
108000,COVIDhub-ensemble,54081,2020-09-07,2020-09-14,cases,37.0
108008,COVIDhub-ensemble,54081,2020-09-07,2020-09-21,cases,43.0
108016,COVIDhub-ensemble,54081,2020-09-07,2020-09-28,cases,43.0
108024,COVIDhub-ensemble,54081,2020-09-07,2020-10-05,cases,43.0
108032,COVIDhub-ensemble,54083,2020-09-07,2020-09-14,cases,4.0
108040,COVIDhub-ensemble,54083,2020-09-07,2020-09-21,cases,3.0
108048,COVIDhub-ensemble,54083,2020-09-07,2020-09-28,cases,3.0
108056,COVIDhub-ensemble,54083,2020-09-07,2020-10-05,cases,4.0
108064,COVIDhub-ensemble,54085,2020-09-07,2020-09-14,cases,1.0
108072,COVIDhub-ensemble,54085,2020-09-07,2020-09-21,cases,0.0
108080,COVIDhub-ensemble,54085,2020-09-07,2020-09-28,cases,0.0
108088,COVIDhub-ensemble,54085,2020-09-07,2020-10-05,cases,0.0
108096,COVIDhub-ensemble,54087,2020-09-07,2020-09-14,cases,4.0
108104,COVIDhub-ensemble,54087,2020-09-07,2020-09-21,cases,4.0
108112,COVIDhub-ensemble,54087,2020-09-07,2020-09-28,cases,4.0
