,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
51,vt,2019-01-04,-1,2020-06-23,536,0.35139881126202,0.0044164671574464,521
52,wa,2019-01-04,-1,2020-06-23,536,0.34327186435586,0.0013678835071168,4765
53,wi,2019-01-04,-1,2020-06-23,536,0.32570972167802,0.0014679716569059,4473
54,wv,2019-01-04,-1,2020-06-23,536,0.34240853802643,0.0024074562540867,1591
55,wy,2019-01-04,-1,2020-06-23,536,0.33661859644872,0.0048519054745764,410
0,ak,2019-01-05,0,2020-06-23,535,0.39256241613575,0.0047645842002696,526
1,al,2019-01-05,-1,2020-06-23,535,0.339275914664,0.0016173872331292,3434
2,ar,2019-01-05,-1,2020-06-23,535,0.32358405701913,0.0021117427866862,2145
3,as,2019-01-05,-1,2020-06-23,535,0.4818626558296,0.033141067394946,33
4,az,2019-01-05,-1,2020-06-23,535,0.40595508839671,0.0015953681753536,4162
5,ca,2019-01-05,0,2020-06-23,535,0.40924626649473,0.00070002150797303,23115
6,co,2019-01-05,-1,2020-06-23,535,0.40059268274846,0.0017101920950633,3521
7,ct,2019-01-05,0,2020-06-23,535,0.39746953478381,0.0023351900256673,2579
8,dc,2019-01-05,0,2020-06-23,535,0.36125299636058,0.0039003858276031,449
9,de,2019-01-05,0,2020-06-23,535,0.41268685219172,0.0047090179942571,562
10,fl,2019-01-05,0,2020-06-23,535,0.37619315944572,0.00091069847820057,11371
11,ga,2019-01-05,-1,2020-06-23,535,0.35836867237081,0.0013295537810429,5521
12,gu,2019-01-05,-1,2020-06-23,535,0.47679956452087,0.01369689190283,171
13,hi,2019-01-05,0,2020-06-23,535,0.35593850429325,0.0033159381382954,834
14,ia,2019-01-05,-1,2020-06-23,535,0.35208931462331,0.0021204659732163,2626
15,id,2019-01-05,0,2020-06-23,535,0.42506206404124,0.0029631149008079,958
16,il,2019-01-05,-1,2020-06-23,535,0.36662027923177,0.0010853424485697,9678
17,in,2019-01-05,-1,2020-06-23,535,0.36851765930106,0.0015333429424408,4808
18,ks,2019-01-05,-1,2020-06-23,535,0.36253347265681,0.0022134946378306,2345
19,ky,2019-01-05,-1,2020-06-23,535,0.38539572652887,0.0018819510083538,3276
20,la,2019-01-05,-1,2020-06-23,535,0.34439951834633,0.0018026073851342,3451
21,ma,2019-01-05,0,2020-06-23,535,0.39854723547975,0.0015993610264513,4960
22,md,2019-01-05,0,2020-06-23,535,0.39546408514859,0.0015559110520223,3902
23,me,2019-01-05,-1,2020-06-23,535,0.41618062082649,0.0033862604850514,1069
24,mi,2019-01-05,-1,2020-06-23,535,0.39467721349333,0.0011484532722761,8128
25,mn,2019-01-05,-1,2020-06-23,535,0.36738926598217,0.0015674282478729,4104
26,mo,2019-01-05,-1,2020-06-23,535,0.36060155092721,0.0015062981862626,4501
27,mp,2019-01-05,0,2020-06-23,535,0.42760059065936,0.022604752342568,47
28,ms,2019-01-05,-1,2020-06-23,535,0.32534044107776,0.0021765114860119,2157
29,mt,2019-01-05,0,2020-06-23,535,0.39599008165378,0.0035350017106673,837
30,nc,2019-01-05,0,2020-06-23,535,0.36895564958119,0.0011882709237499,6115
31,nd,2019-01-05,0,2020-06-23,535,0.3830837374004,0.0041540395237068,571
32,ne,2019-01-05,-1,2020-06-23,535,0.36122735984508,0.0025381647556984,1629
33,nh,2019-01-05,0,2020-06-23,535,0.39828194573638,0.003339351982024,921
34,nj,2019-01-05,0,2020-06-23,535,0.38505397105365,0.0013800939429441,6282
35,nm,2019-01-05,-1,2020-06-23,535,0.42523302396519,0.0026283677266077,1446
36,nv,2019-01-05,0,2020-06-23,535,0.43773255618531,0.0020534910982134,1821
37,ny,2019-01-05,0,2020-06-23,535,0.42167496788528,0.00091832400395143,15183
38,oh,2019-01-05,-1,2020-06-23,535,0.38962880433633,0.0011146869458783,9222
39,ok,2019-01-05,-1,2020-06-23,535,0.36039120686198,0.0017252556633453,2959
40,or,2019-01-05,0,2020-06-23,535,0.42574717268939,0.0018163813101056,2626
41,pa,2019-01-05,0,2020-06-23,535,0.407002248432,0.0010990359094819,9723
42,pr,2019-01-05,-1,2020-06-23,535,0.44914891838198,0.0022665186601637,2529
43,ri,2019-01-05,0,2020-06-23,535,0.41290758511896,0.0039488446973204,805
44,sc,2019-01-05,-1,2020-06-23,535,0.34845447103458,0.0016826386712625,3042
45,sd,2019-01-05,-1,2020-06-23,535,0.35154340451335,0.004095279790398,653
46,tn,2019-01-05,-1,2020-06-23,535,0.35655658176956,0.0015250519769788,4113
47,tx,2019-01-05,-1,2020-06-23,535,0.36937529194669,0.00077267323077657,15764
48,ut,2019-01-05,0,2020-06-23,535,0.39772262273999,0.0023112905700862,1687
