,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_doctor_visits,stderr,sample_size,fips,aggregate_level,state
2739,1,al,2020-03-25,0.0,2020-06-09,76,0.991582,,,01,state,AL
2740,2,ar,2020-03-25,1.0,2020-06-09,76,1.457906,,,05,state,AR
2741,3,az,2020-03-25,0.0,2020-06-09,76,0.803607,,,04,state,AZ
2742,4,ca,2020-03-25,1.0,2020-06-09,76,1.70792,,,06,state,CA
2743,5,co,2020-03-25,1.0,2020-06-09,76,1.504,,,08,state,CO
2744,6,ct,2020-03-25,1.0,2020-06-09,76,2.022523,,,09,state,CT
2745,7,dc,2020-03-25,1.0,2020-06-09,76,1.2517,,,11,state,DC
2746,8,de,2020-03-25,1.0,2020-06-09,76,2.264169,,,10,state,DE
2747,9,fl,2020-03-25,0.0,2020-06-09,76,1.208828,,,12,state,FL
2748,10,ga,2020-03-25,0.0,2020-06-09,76,1.04769,,,13,state,GA
2749,11,hi,2020-03-25,0.0,2020-06-09,76,0.137203,,,15,state,HI
2750,12,ia,2020-03-25,0.0,2020-06-09,76,0.481896,,,19,state,IA
2751,13,id,2020-03-25,1.0,2020-06-09,76,1.586475,,,16,state,ID
2752,14,il,2020-03-25,1.0,2020-06-09,76,1.8691830000000003,,,17,state,IL
2753,15,in,2020-03-25,1.0,2020-06-09,76,1.444246,,,18,state,IN
2754,16,ks,2020-03-25,0.0,2020-06-09,76,0.800257,,,20,state,KS
2755,17,ky,2020-03-25,1.0,2020-06-09,76,2.224557,,,21,state,KY
2756,18,la,2020-03-25,1.0,2020-06-09,76,2.618643,,,22,state,LA
2757,19,ma,2020-03-25,0.0,2020-06-09,76,0.76864,,,25,state,MA
2758,20,md,2020-03-25,1.0,2020-06-09,76,1.6552419999999999,,,24,state,MD
2759,21,me,2020-03-25,0.0,2020-06-09,76,0.430752,,,23,state,ME
2760,22,mi,2020-03-25,1.0,2020-06-09,76,2.150949,,,26,state,MI
2761,23,mn,2020-03-25,1.0,2020-06-09,76,0.800247,,,27,state,MN
2762,24,mo,2020-03-25,1.0,2020-06-09,76,1.0408309999999998,,,29,state,MO
2763,25,ms,2020-03-25,1.0,2020-06-09,76,3.135446,,,28,state,MS
2764,26,mt,2020-03-25,0.0,2020-06-09,76,0.154441,,,30,state,MT
2765,27,nc,2020-03-25,0.0,2020-06-09,76,0.949536,,,37,state,NC
2766,28,nd,2020-03-25,0.0,2020-06-09,76,0.9423790000000001,,,38,state,ND
2767,29,ne,2020-03-25,0.0,2020-06-09,76,0.911742,,,31,state,NE
2768,30,nh,2020-03-25,0.0,2020-06-09,76,1.8995689999999998,,,33,state,NH
2769,31,nj,2020-03-25,1.0,2020-06-09,76,2.7563299999999997,,,34,state,NJ
2770,32,nm,2020-03-25,-1.0,2020-06-09,76,0.304775,,,35,state,NM
2771,33,nv,2020-03-25,1.0,2020-06-09,76,1.780229,,,32,state,NV
2772,34,ny,2020-03-25,1.0,2020-06-09,76,4.269969000000001,,,36,state,NY
2773,35,oh,2020-03-25,0.0,2020-06-09,76,0.578432,,,39,state,OH
2774,36,ok,2020-03-25,1.0,2020-06-09,76,1.3787989999999999,,,40,state,OK
2775,37,or,2020-03-25,0.0,2020-06-09,76,0.678431,,,41,state,OR
2776,38,pa,2020-03-25,1.0,2020-06-09,76,3.30295,,,42,state,PA
2777,39,pr,2020-03-25,0.0,2020-05-06,42,0.0,,,72,state,PR
2778,40,ri,2020-03-25,0.0,2020-06-09,76,0.710804,,,44,state,RI
2779,41,sc,2020-03-25,1.0,2020-06-09,76,1.1369719999999999,,,45,state,SC
2780,42,sd,2020-03-25,0.0,2020-06-09,76,0.571473,,,46,state,SD
2781,43,tn,2020-03-25,1.0,2020-06-09,76,2.5956360000000003,,,47,state,TN
2782,44,tx,2020-03-25,0.0,2020-06-09,76,1.620364,,,48,state,TX
2783,45,ut,2020-03-25,1.0,2020-06-09,76,6.155287,,,49,state,UT
2784,46,va,2020-03-25,1.0,2020-06-09,76,1.2148370000000002,,,51,state,VA
2785,47,vt,2020-03-25,0.0,2020-06-09,76,0.56206,,,50,state,VT
2786,48,wa,2020-03-25,0.0,2020-06-09,76,0.9701360000000001,,,53,state,WA
2787,49,wi,2020-03-25,1.0,2020-06-09,76,1.4694209999999999,,,55,state,WI
2788,50,wv,2020-03-25,0.0,2020-06-09,76,0.906193,,,54,state,WV
2789,51,wy,2020-03-25,1.0,2020-06-09,76,1.507485,,,56,state,WY
2790,0,ak,2020-03-26,0.0,2020-06-09,75,1.076835,,,02,state,AK
2791,1,al,2020-03-26,0.0,2020-06-09,75,0.864669,,,01,state,AL
2792,2,ar,2020-03-26,0.0,2020-06-09,75,1.407329,,,05,state,AR
2793,3,az,2020-03-26,0.0,2020-06-09,75,0.799582,,,04,state,AZ
2794,4,ca,2020-03-26,0.0,2020-06-09,75,1.6612060000000002,,,06,state,CA
2795,5,co,2020-03-26,1.0,2020-06-09,75,1.5850549999999999,,,08,state,CO
2796,6,ct,2020-03-26,1.0,2020-06-09,75,2.028945,,,09,state,CT
2797,7,dc,2020-03-26,1.0,2020-06-09,75,1.465251,,,11,state,DC
2798,8,de,2020-03-26,1.0,2020-06-09,75,2.7676130000000003,,,10,state,DE
2799,9,fl,2020-03-26,0.0,2020-06-09,75,1.237301,,,12,state,FL
2800,10,ga,2020-03-26,0.0,2020-06-09,75,0.998409,,,13,state,GA
2801,11,hi,2020-03-26,0.0,2020-06-09,75,0.239262,,,15,state,HI
2802,12,ia,2020-03-26,0.0,2020-06-09,75,0.510305,,,19,state,IA
2803,13,id,2020-03-26,1.0,2020-06-09,75,1.430417,,,16,state,ID
2804,14,il,2020-03-26,1.0,2020-06-09,75,2.004632,,,17,state,IL
2805,15,in,2020-03-26,1.0,2020-06-09,75,1.540349,,,18,state,IN
2806,16,ks,2020-03-26,0.0,2020-06-09,75,0.7844140000000001,,,20,state,KS
2807,17,ky,2020-03-26,1.0,2020-06-09,75,2.088633,,,21,state,KY
2808,18,la,2020-03-26,1.0,2020-06-09,75,2.7317150000000003,,,22,state,LA
2809,19,ma,2020-03-26,0.0,2020-06-09,75,0.8085359999999999,,,25,state,MA
2810,20,md,2020-03-26,1.0,2020-06-09,75,1.605385,,,24,state,MD
2811,21,me,2020-03-26,0.0,2020-06-09,75,0.561127,,,23,state,ME
2812,22,mi,2020-03-26,1.0,2020-06-09,75,2.158994,,,26,state,MI
2813,23,mn,2020-03-26,0.0,2020-06-09,75,0.734754,,,27,state,MN
2814,24,mo,2020-03-26,1.0,2020-06-09,75,1.1995280000000001,,,29,state,MO
2815,25,ms,2020-03-26,1.0,2020-06-09,75,2.922788,,,28,state,MS
2816,26,mt,2020-03-26,0.0,2020-06-09,75,0.20922399999999997,,,30,state,MT
2817,27,nc,2020-03-26,0.0,2020-06-09,75,0.916428,,,37,state,NC
2818,28,nd,2020-03-26,0.0,2020-06-09,75,0.776968,,,38,state,ND
2819,29,ne,2020-03-26,0.0,2020-06-09,75,1.04609,,,31,state,NE
2820,30,nh,2020-03-26,0.0,2020-06-09,75,1.632282,,,33,state,NH
2821,31,nj,2020-03-26,1.0,2020-06-09,75,2.925987,,,34,state,NJ
2822,32,nm,2020-03-26,-1.0,2020-06-09,75,0.028835000000000003,,,35,state,NM
2823,33,nv,2020-03-26,1.0,2020-06-09,75,1.8654130000000002,,,32,state,NV
2824,34,ny,2020-03-26,1.0,2020-06-09,75,4.541591,,,36,state,NY
2825,35,oh,2020-03-26,0.0,2020-06-09,75,0.584979,,,39,state,OH
2826,36,ok,2020-03-26,1.0,2020-06-09,75,1.3136379999999999,,,40,state,OK
2827,37,or,2020-03-26,0.0,2020-06-09,75,0.675235,,,41,state,OR
2828,38,pa,2020-03-26,1.0,2020-06-09,75,3.13095,,,42,state,PA
2829,39,pr,2020-03-26,0.0,2020-05-06,41,0.0,,,72,state,PR
2830,40,ri,2020-03-26,0.0,2020-06-09,75,0.6617350000000001,,,44,state,RI
2831,41,sc,2020-03-26,1.0,2020-06-09,75,1.116275,,,45,state,SC
2832,42,sd,2020-03-26,0.0,2020-06-09,75,0.8037850000000001,,,46,state,SD
2833,43,tn,2020-03-26,1.0,2020-06-09,75,2.439754,,,47,state,TN
2834,44,tx,2020-03-26,0.0,2020-06-09,75,1.626999,,,48,state,TX
2835,45,ut,2020-03-26,1.0,2020-06-09,75,7.801114,,,49,state,UT
2836,46,va,2020-03-26,1.0,2020-06-09,75,1.1483889999999999,,,51,state,VA
2837,47,vt,2020-03-26,0.0,2020-06-09,75,0.640018,,,50,state,VT
2838,48,wa,2020-03-26,0.0,2020-06-09,75,0.9250940000000001,,,53,state,WA
2839,49,wi,2020-03-26,1.0,2020-06-09,75,1.452998,,,55,state,WI
2840,50,wv,2020-03-26,0.0,2020-06-09,75,1.02642,,,54,state,WV
2841,51,wy,2020-03-26,1.0,2020-06-09,75,1.2832299999999999,,,56,state,WY
2842,0,ak,2020-03-27,0.0,2020-06-09,74,1.094336,,,02,state,AK
2843,1,al,2020-03-27,0.0,2020-06-09,74,0.964817,,,01,state,AL
2844,2,ar,2020-03-27,0.0,2020-06-09,74,1.473665,,,05,state,AR
2845,3,az,2020-03-27,0.0,2020-06-09,74,0.809487,,,04,state,AZ
2846,4,ca,2020-03-27,0.0,2020-06-09,74,1.7319259999999999,,,06,state,CA
2847,5,co,2020-03-27,0.0,2020-06-09,74,1.675315,,,08,state,CO
2848,6,ct,2020-03-27,1.0,2020-06-09,74,2.103609,,,09,state,CT
2849,7,dc,2020-03-27,1.0,2020-06-09,74,1.4689530000000002,,,11,state,DC
2850,8,de,2020-03-27,1.0,2020-06-09,74,2.934207,,,10,state,DE
2851,9,fl,2020-03-27,0.0,2020-06-09,74,1.18838,,,12,state,FL
2852,10,ga,2020-03-27,0.0,2020-06-09,74,1.006207,,,13,state,GA
2853,11,hi,2020-03-27,0.0,2020-06-09,74,0.29948,,,15,state,HI
2854,12,ia,2020-03-27,0.0,2020-06-09,74,0.581905,,,19,state,IA
2855,13,id,2020-03-27,0.0,2020-06-09,74,1.185351,,,16,state,ID
2856,14,il,2020-03-27,1.0,2020-06-09,74,2.108959,,,17,state,IL
2857,15,in,2020-03-27,1.0,2020-06-09,74,1.652608,,,18,state,IN
2858,16,ks,2020-03-27,0.0,2020-06-09,74,0.8803290000000001,,,20,state,KS
2859,17,ky,2020-03-27,0.0,2020-06-09,74,1.962668,,,21,state,KY
2860,18,la,2020-03-27,1.0,2020-06-09,74,2.843773,,,22,state,LA
2861,19,ma,2020-03-27,0.0,2020-06-09,74,0.8630530000000001,,,25,state,MA
2862,20,md,2020-03-27,0.0,2020-06-09,74,1.6619979999999999,,,24,state,MD
2863,21,me,2020-03-27,0.0,2020-06-09,74,0.431306,,,23,state,ME
2864,22,mi,2020-03-27,0.0,2020-06-09,74,2.237462,,,26,state,MI
2865,23,mn,2020-03-27,0.0,2020-06-09,74,0.85278,,,27,state,MN
2866,24,mo,2020-03-27,1.0,2020-06-09,74,1.278651,,,29,state,MO
2867,25,ms,2020-03-27,1.0,2020-06-09,74,2.634938,,,28,state,MS
2868,26,mt,2020-03-27,0.0,2020-06-09,74,0.22570300000000001,,,30,state,MT
2869,27,nc,2020-03-27,0.0,2020-06-09,74,0.857843,,,37,state,NC
2870,28,nd,2020-03-27,0.0,2020-06-09,74,0.8319200000000001,,,38,state,ND
2871,29,ne,2020-03-27,0.0,2020-06-09,74,1.277325,,,31,state,NE
2872,30,nh,2020-03-27,0.0,2020-06-09,74,1.608396,,,33,state,NH
2873,31,nj,2020-03-27,1.0,2020-06-09,74,3.347744,,,34,state,NJ
2874,32,nm,2020-03-27,-1.0,2020-06-09,74,0.006412,,,35,state,NM
2875,33,nv,2020-03-27,1.0,2020-06-09,74,1.951571,,,32,state,NV
2876,34,ny,2020-03-27,1.0,2020-06-09,74,4.735183999999999,,,36,state,NY
2877,35,oh,2020-03-27,0.0,2020-06-09,74,0.599216,,,39,state,OH
2878,36,ok,2020-03-27,0.0,2020-06-09,74,1.3170819999999999,,,40,state,OK
2879,37,or,2020-03-27,0.0,2020-06-09,74,0.639264,,,41,state,OR
2880,38,pa,2020-03-27,1.0,2020-06-09,74,3.050607,,,42,state,PA
2881,39,ri,2020-03-27,0.0,2020-06-09,74,0.727962,,,44,state,RI
2882,40,sc,2020-03-27,0.0,2020-06-09,74,1.115435,,,45,state,SC
2883,41,sd,2020-03-27,0.0,2020-06-09,74,0.743475,,,46,state,SD
2884,42,tn,2020-03-27,1.0,2020-06-09,74,2.197355,,,47,state,TN
2885,43,tx,2020-03-27,0.0,2020-06-09,74,1.59895,,,48,state,TX
2886,44,ut,2020-03-27,1.0,2020-06-09,74,8.354278,,,49,state,UT
2887,45,va,2020-03-27,0.0,2020-06-09,74,1.1410870000000002,,,51,state,VA
2888,46,vt,2020-03-27,0.0,2020-06-09,74,0.722915,,,50,state,VT
2889,47,wa,2020-03-27,0.0,2020-06-09,74,0.8974549999999999,,,53,state,WA
2890,48,wi,2020-03-27,0.0,2020-06-09,74,1.3680290000000002,,,55,state,WI
2891,49,wv,2020-03-27,0.0,2020-06-09,74,1.0830540000000002,,,54,state,WV
2892,50,wy,2020-03-27,1.0,2020-06-09,74,1.238604,,,56,state,WY
2893,0,ak,2020-03-28,0.0,2020-06-09,73,0.972806,,,02,state,AK
2894,1,al,2020-03-28,0.0,2020-06-09,73,0.978844,,,01,state,AL
2895,2,ar,2020-03-28,0.0,2020-06-09,73,1.621783,,,05,state,AR
2896,3,az,2020-03-28,0.0,2020-06-09,73,0.8541110000000001,,,04,state,AZ
2897,4,ca,2020-03-28,0.0,2020-06-09,73,1.7874139999999998,,,06,state,CA
2898,5,co,2020-03-28,0.0,2020-06-09,73,1.8437240000000001,,,08,state,CO
2899,6,ct,2020-03-28,0.0,2020-06-09,73,2.134086,,,09,state,CT
2900,7,dc,2020-03-28,1.0,2020-06-09,73,2.048623,,,11,state,DC
2901,8,de,2020-03-28,1.0,2020-06-09,73,2.856302,,,10,state,DE
2902,9,fl,2020-03-28,0.0,2020-06-09,73,1.2255260000000001,,,12,state,FL
2903,10,ga,2020-03-28,0.0,2020-06-09,73,1.1126690000000001,,,13,state,GA
2904,11,hi,2020-03-28,0.0,2020-06-09,73,0.503605,,,15,state,HI
2905,12,ia,2020-03-28,0.0,2020-06-09,73,0.5995060000000001,,,19,state,IA
2906,13,id,2020-03-28,0.0,2020-06-09,73,1.071304,,,16,state,ID
2907,14,il,2020-03-28,1.0,2020-06-09,73,2.142163,,,17,state,IL
2908,15,in,2020-03-28,0.0,2020-06-09,73,1.672021,,,18,state,IN
2909,16,ks,2020-03-28,0.0,2020-06-09,73,1.06907,,,20,state,KS
2910,17,ky,2020-03-28,0.0,2020-06-09,73,1.7750650000000001,,,21,state,KY
2911,18,la,2020-03-28,1.0,2020-06-09,73,3.136837,,,22,state,LA
2912,19,ma,2020-03-28,0.0,2020-06-09,73,0.8673299999999999,,,25,state,MA
2913,20,md,2020-03-28,0.0,2020-06-09,73,1.7166540000000001,,,24,state,MD
2914,21,me,2020-03-28,0.0,2020-06-09,73,0.404007,,,23,state,ME
2915,22,mi,2020-03-28,0.0,2020-06-09,73,2.320446,,,26,state,MI
2916,23,mn,2020-03-28,0.0,2020-06-09,73,0.815821,,,27,state,MN
2917,24,mo,2020-03-28,0.0,2020-06-09,73,1.510514,,,29,state,MO
2918,25,ms,2020-03-28,0.0,2020-06-09,73,2.476475,,,28,state,MS
2919,26,mt,2020-03-28,0.0,2020-06-09,73,0.28942399999999996,,,30,state,MT
2920,27,nc,2020-03-28,0.0,2020-06-09,73,0.818886,,,37,state,NC
2921,28,nd,2020-03-28,0.0,2020-06-09,73,0.829571,,,38,state,ND
2922,29,ne,2020-03-28,0.0,2020-06-09,73,1.232386,,,31,state,NE
2923,30,nh,2020-03-28,0.0,2020-06-09,73,1.624535,,,33,state,NH
2924,31,nj,2020-03-28,1.0,2020-06-09,73,3.8380690000000004,,,34,state,NJ
2925,32,nm,2020-03-28,-1.0,2020-06-09,73,0.0,,,35,state,NM
2926,33,nv,2020-03-28,0.0,2020-06-09,73,1.6727599999999998,,,32,state,NV
2927,34,ny,2020-03-28,1.0,2020-06-09,73,5.313119,,,36,state,NY
2928,35,oh,2020-03-28,0.0,2020-06-09,73,0.633522,,,39,state,OH
2929,36,ok,2020-03-28,0.0,2020-06-09,73,1.297996,,,40,state,OK
2930,37,or,2020-03-28,0.0,2020-06-09,73,0.5586979999999999,,,41,state,OR
2931,38,pa,2020-03-28,0.0,2020-06-09,73,2.967,,,42,state,PA
2932,39,ri,2020-03-28,0.0,2020-06-09,73,0.8120149999999999,,,44,state,RI
2933,40,sc,2020-03-28,0.0,2020-06-09,73,1.056439,,,45,state,SC
2934,41,sd,2020-03-28,0.0,2020-06-09,73,0.717958,,,46,state,SD
2935,42,tn,2020-03-28,0.0,2020-06-09,73,2.0795790000000003,,,47,state,TN
2936,43,tx,2020-03-28,0.0,2020-06-09,73,1.6262860000000001,,,48,state,TX
2937,44,ut,2020-03-28,1.0,2020-06-09,73,9.248777,,,49,state,UT
2938,45,va,2020-03-28,0.0,2020-06-09,73,1.209203,,,51,state,VA
2939,46,vt,2020-03-28,0.0,2020-06-09,73,0.783396,,,50,state,VT
2940,47,wa,2020-03-28,0.0,2020-06-09,73,0.947263,,,53,state,WA
2941,48,wi,2020-03-28,0.0,2020-06-09,73,1.327083,,,55,state,WI
2942,49,wv,2020-03-28,0.0,2020-06-09,73,0.984841,,,54,state,WV
2943,50,wy,2020-03-28,1.0,2020-06-09,73,0.967025,,,56,state,WY
2944,0,ak,2020-03-29,0.0,2020-06-09,72,0.878691,,,02,state,AK
2945,1,al,2020-03-29,0.0,2020-06-09,72,1.4461700000000002,,,01,state,AL
2946,2,ar,2020-03-29,0.0,2020-06-09,72,2.058123,,,05,state,AR
2947,3,az,2020-03-29,0.0,2020-06-09,72,1.1521489999999999,,,04,state,AZ
2948,4,ca,2020-03-29,0.0,2020-06-09,72,2.348462,,,06,state,CA
2949,5,co,2020-03-29,1.0,2020-06-09,72,2.6454009999999997,,,08,state,CO
2950,6,ct,2020-03-29,0.0,2020-06-09,72,2.553155,,,09,state,CT
2951,7,dc,2020-03-29,1.0,2020-06-09,72,2.650663,,,11,state,DC
2952,8,de,2020-03-29,1.0,2020-06-09,72,2.93555,,,10,state,DE
2953,9,fl,2020-03-29,0.0,2020-06-09,72,1.8488779999999998,,,12,state,FL
2954,10,ga,2020-03-29,0.0,2020-06-09,72,1.585693,,,13,state,GA
2955,11,hi,2020-03-29,0.0,2020-06-09,72,0.660883,,,15,state,HI
2956,12,ia,2020-03-29,0.0,2020-06-09,72,0.647763,,,19,state,IA
2957,13,id,2020-03-29,0.0,2020-06-09,72,1.091669,,,16,state,ID
2958,14,il,2020-03-29,0.0,2020-06-09,72,2.549099,,,17,state,IL
2959,15,in,2020-03-29,0.0,2020-06-09,72,1.994404,,,18,state,IN
2960,16,ks,2020-03-29,0.0,2020-06-09,72,1.286335,,,20,state,KS
2961,17,ky,2020-03-29,0.0,2020-06-09,72,2.453976,,,21,state,KY
2962,18,la,2020-03-29,1.0,2020-06-09,72,4.131501,,,22,state,LA
2963,19,ma,2020-03-29,0.0,2020-06-09,72,0.9481930000000001,,,25,state,MA
2964,20,md,2020-03-29,0.0,2020-06-09,72,2.139924,,,24,state,MD
2965,21,me,2020-03-29,0.0,2020-06-09,72,0.44937299999999997,,,23,state,ME
2966,22,mi,2020-03-29,0.0,2020-06-09,72,2.805952,,,26,state,MI
2967,23,mn,2020-03-29,0.0,2020-06-09,72,0.802708,,,27,state,MN
2968,24,mo,2020-03-29,1.0,2020-06-09,72,2.149816,,,29,state,MO
2969,25,ms,2020-03-29,0.0,2020-06-09,72,3.3272769999999996,,,28,state,MS
2970,26,mt,2020-03-29,0.0,2020-06-09,72,0.378155,,,30,state,MT
2971,27,nc,2020-03-29,0.0,2020-06-09,72,0.927056,,,37,state,NC
2972,28,nd,2020-03-29,0.0,2020-06-09,72,0.9168870000000001,,,38,state,ND
2973,29,ne,2020-03-29,0.0,2020-06-09,72,1.131421,,,31,state,NE
2974,30,nh,2020-03-29,0.0,2020-06-09,72,1.7813240000000001,,,33,state,NH
2975,31,nj,2020-03-29,1.0,2020-06-09,72,4.973344,,,34,state,NJ
2976,32,nm,2020-03-29,-1.0,2020-06-09,72,0.0,,,35,state,NM
2977,33,nv,2020-03-29,0.0,2020-06-09,72,1.539925,,,32,state,NV
2978,34,ny,2020-03-29,1.0,2020-06-09,72,6.586353,,,36,state,NY
2979,35,oh,2020-03-29,0.0,2020-06-09,72,0.94479,,,39,state,OH
2980,36,ok,2020-03-29,0.0,2020-06-09,72,1.871321,,,40,state,OK
2981,37,or,2020-03-29,0.0,2020-06-09,72,1.2898020000000001,,,41,state,OR
2982,38,pa,2020-03-29,0.0,2020-06-09,72,4.13131,,,42,state,PA
2983,39,ri,2020-03-29,0.0,2020-06-09,72,0.774397,,,44,state,RI
2984,40,sc,2020-03-29,0.0,2020-06-09,72,1.252402,,,45,state,SC
2985,41,sd,2020-03-29,0.0,2020-06-09,72,0.719784,,,46,state,SD
2986,42,tn,2020-03-29,0.0,2020-06-09,72,2.535132,,,47,state,TN
2987,43,tx,2020-03-29,0.0,2020-06-09,72,1.8323939999999999,,,48,state,TX
2988,44,ut,2020-03-29,1.0,2020-06-09,72,12.108344,,,49,state,UT
2989,45,va,2020-03-29,0.0,2020-06-09,72,1.239283,,,51,state,VA
2990,46,vt,2020-03-29,0.0,2020-06-09,72,0.858295,,,50,state,VT
2991,47,wa,2020-03-29,0.0,2020-06-09,72,1.2961049999999998,,,53,state,WA
2992,48,wi,2020-03-29,0.0,2020-06-09,72,1.693889,,,55,state,WI
2993,49,wv,2020-03-29,0.0,2020-06-09,72,0.952926,,,54,state,WV
2994,50,wy,2020-03-29,0.0,2020-06-09,72,0.640065,,,56,state,WY
2995,0,ak,2020-03-30,0.0,2020-06-09,71,0.7937609999999999,,,02,state,AK
2996,1,al,2020-03-30,0.0,2020-06-09,71,1.536289,,,01,state,AL
2997,2,ar,2020-03-30,1.0,2020-06-09,71,2.510304,,,05,state,AR
2998,3,az,2020-03-30,0.0,2020-06-09,71,1.339228,,,04,state,AZ
2999,4,ca,2020-03-30,0.0,2020-06-09,71,2.598867,,,06,state,CA
3000,5,co,2020-03-30,1.0,2020-06-09,71,3.3294550000000003,,,08,state,CO
3001,6,ct,2020-03-30,1.0,2020-06-09,71,3.300756,,,09,state,CT
3002,7,dc,2020-03-30,1.0,2020-06-09,71,3.3098019999999995,,,11,state,DC
3003,8,de,2020-03-30,1.0,2020-06-09,71,3.050842,,,10,state,DE
3004,9,fl,2020-03-30,1.0,2020-06-09,71,2.466954,,,12,state,FL
3005,10,ga,2020-03-30,0.0,2020-06-09,71,1.8072720000000002,,,13,state,GA
3006,11,hi,2020-03-30,0.0,2020-06-09,71,0.850532,,,15,state,HI
3007,12,ia,2020-03-30,0.0,2020-06-09,71,0.885761,,,19,state,IA
3008,13,id,2020-03-30,0.0,2020-06-09,71,1.196792,,,16,state,ID
3009,14,il,2020-03-30,1.0,2020-06-09,71,3.3288849999999996,,,17,state,IL
3010,15,in,2020-03-30,0.0,2020-06-09,71,1.965214,,,18,state,IN
3011,16,ks,2020-03-30,1.0,2020-06-09,71,1.603583,,,20,state,KS
3012,17,ky,2020-03-30,0.0,2020-06-09,71,3.04405,,,21,state,KY
3013,18,la,2020-03-30,1.0,2020-06-09,71,5.5797620000000006,,,22,state,LA
3014,19,ma,2020-03-30,0.0,2020-06-09,71,0.90409,,,25,state,MA
3015,20,md,2020-03-30,0.0,2020-06-09,71,2.553947,,,24,state,MD
3016,21,me,2020-03-30,0.0,2020-06-09,71,0.5129090000000001,,,23,state,ME
3017,22,mi,2020-03-30,1.0,2020-06-09,71,3.597635,,,26,state,MI
3018,23,mn,2020-03-30,0.0,2020-06-09,71,0.8089729999999999,,,27,state,MN
3019,24,mo,2020-03-30,1.0,2020-06-09,71,2.377755,,,29,state,MO
3020,25,ms,2020-03-30,0.0,2020-06-09,71,4.218030000000001,,,28,state,MS
3021,26,mt,2020-03-30,0.0,2020-06-09,71,0.48633000000000004,,,30,state,MT
3022,27,nc,2020-03-30,0.0,2020-06-09,71,1.343781,,,37,state,NC
3023,28,nd,2020-03-30,0.0,2020-06-09,71,0.9513940000000001,,,38,state,ND
3024,29,ne,2020-03-30,0.0,2020-06-09,71,1.0433059999999998,,,31,state,NE
3025,30,nh,2020-03-30,0.0,2020-06-09,71,1.954506,,,33,state,NH
3026,31,nj,2020-03-30,1.0,2020-06-09,71,6.49416,,,34,state,NJ
3027,32,nm,2020-03-30,0.0,2020-06-09,71,0.06939400000000001,,,35,state,NM
3028,33,nv,2020-03-30,0.0,2020-06-09,71,2.27142,,,32,state,NV
3029,34,ny,2020-03-30,1.0,2020-06-09,71,8.787774,,,36,state,NY
3030,35,oh,2020-03-30,0.0,2020-06-09,71,1.199927,,,39,state,OH
3031,36,ok,2020-03-30,0.0,2020-06-09,71,2.39308,,,40,state,OK
3032,37,or,2020-03-30,1.0,2020-06-09,71,2.1145099999999997,,,41,state,OR
3033,38,pa,2020-03-30,1.0,2020-06-09,71,5.001515,,,42,state,PA
3034,39,ri,2020-03-30,0.0,2020-06-09,71,0.706471,,,44,state,RI
3035,40,sc,2020-03-30,0.0,2020-06-09,71,1.645343,,,45,state,SC
3036,41,sd,2020-03-30,0.0,2020-06-09,71,0.698152,,,46,state,SD
3037,42,tn,2020-03-30,0.0,2020-06-09,71,3.1830950000000002,,,47,state,TN
3038,43,tx,2020-03-30,0.0,2020-06-09,71,2.0150240000000004,,,48,state,TX
3039,44,ut,2020-03-30,1.0,2020-06-09,71,15.023072,,,49,state,UT
3040,45,va,2020-03-30,0.0,2020-06-09,71,1.487441,,,51,state,VA
3041,46,vt,2020-03-30,0.0,2020-06-09,71,0.905968,,,50,state,VT
3042,47,wa,2020-03-30,0.0,2020-06-09,71,1.916569,,,53,state,WA
3043,48,wi,2020-03-30,0.0,2020-06-09,71,1.948161,,,55,state,WI
3044,49,wv,2020-03-30,0.0,2020-06-09,71,0.956835,,,54,state,WV
3045,50,wy,2020-03-30,-1.0,2020-06-09,71,0.346593,,,56,state,WY
3046,0,ak,2020-03-31,0.0,2020-06-09,70,0.840515,,,02,state,AK
3047,1,al,2020-03-31,0.0,2020-06-09,70,1.383448,,,01,state,AL
3048,2,ar,2020-03-31,1.0,2020-06-09,70,2.379,,,05,state,AR
3049,3,az,2020-03-31,0.0,2020-06-09,70,1.2834430000000001,,,04,state,AZ
3050,4,ca,2020-03-31,1.0,2020-06-09,70,2.424896,,,06,state,CA
3051,5,co,2020-03-31,1.0,2020-06-09,70,3.19198,,,08,state,CO
3052,6,ct,2020-03-31,1.0,2020-06-09,70,3.140645,,,09,state,CT
3053,7,dc,2020-03-31,1.0,2020-06-09,70,2.806931,,,11,state,DC
3054,8,de,2020-03-31,0.0,2020-06-09,70,2.918146,,,10,state,DE
3055,9,fl,2020-03-31,1.0,2020-06-09,70,2.386013,,,12,state,FL
3056,10,ga,2020-03-31,1.0,2020-06-09,70,1.720436,,,13,state,GA
3057,11,hi,2020-03-31,0.0,2020-06-09,70,0.901286,,,15,state,HI
3058,12,ia,2020-03-31,0.0,2020-06-09,70,0.935408,,,19,state,IA
3059,13,id,2020-03-31,0.0,2020-06-09,70,0.9917739999999999,,,16,state,ID
3060,14,il,2020-03-31,1.0,2020-06-09,70,3.190432,,,17,state,IL
3061,15,in,2020-03-31,0.0,2020-06-09,70,1.8203029999999998,,,18,state,IN
3062,16,ks,2020-03-31,1.0,2020-06-09,70,1.528845,,,20,state,KS
3063,17,ky,2020-03-31,0.0,2020-06-09,70,2.720884,,,21,state,KY
